frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1310,17.4834,0.0000,11.7509,3.9958,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0004,0.0329,0.0318,0.0033,0.0021,3.9958,0.0104,0.0000,0.1346,0.0002,0.0002,0.0741,0.0005,0.0003,0.0001
1311,17.4967,0.0000,13.3909,3.9360,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0007,0.0399,0.0410,0.0050,0.0043,3.9360,0.0124,0.0000,0.1966,0.0003,0.0002,0.1101,0.0005,0.0004,0.0003
1312,17.5085,0.0000,12.0942,3.7184,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0011,0.0429,0.0315,0.0047,0.0045,3.7184,0.0088,0.0000,0.2140,0.0006,0.0001,0.1081,0.0008,0.0006,0.0006
1313,17.5227,0.0000,13.6362,4.1877,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0013,0.0414,0.0302,0.0031,0.0040,4.1877,0.0134,0.0000,0.2036,0.0004,0.0003,0.1070,0.0007,0.0008,0.0006
1314,17.5339,0.0000,11.9225,3.5836,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0014,0.0364,0.0375,0.0022,0.0033,3.5836,0.0122,0.0000,0.2398,0.0005,0.0003,0.1293,0.0013,0.0007,0.0004
1315,17.5496,0.0000,14.4890,4.4839,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0006,0.0013,0.0430,0.0392,0.0039,0.0035,4.4839,0.0156,0.0000,0.2253,0.0005,0.0005,0.1172,0.0015,0.0005,0.0005
1316,17.5629,0.0000,13.7600,4.1434,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0010,0.0397,0.0436,0.0043,0.0032,4.1434,0.0146,0.0000,0.2408,0.0007,0.0001,0.1259,0.0014,0.0003,0.0008
1317,17.5759,0.0000,13.4682,3.8034,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0017,0.0385,0.0461,0.0052,0.0041,3.8034,0.0120,0.0000,0.1890,0.0003,0.0002,0.1004,0.0007,0.0003,0.0003
1318,17.5891,0.0000,13.2523,3.7337,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0011,0.0360,0.0440,0.0075,0.0033,3.7337,0.0091,0.0000,0.2044,0.0004,0.0003,0.1001,0.0009,0.0005,0.0006
1319,17.6015,0.0000,12.6048,3.5499,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0007,0.0461,0.0320,0.0024,0.0025,3.5499,0.0168,0.0000,0.2120,0.0003,0.0002,0.1223,0.0007,0.0003,0.0003
1320,17.6149,0.0000,12.6877,4.1165,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0007,0.0373,0.0375,0.0046,0.0020,4.1165,0.0170,0.0000,0.1847,0.0003,0.0002,0.0990,0.0005,0.0003,0.0004
1321,17.6262,0.0000,11.5854,3.9308,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758456320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0011,0.0019,0.0308,0.0434,0.0070,0.0058,3.9308,0.0089,0.0000,0.1976,0.0004,0.0005,0.0926,0.0007,0.0007,0.0004
1322,17.6389,0.0000,12.7033,3.8537,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758460416,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0009,0.0375,0.0437,0.0050,0.0039,3.8537,0.0103,0.0000,0.1878,0.0002,0.0000,0.0962,0.0003,0.0005,0.0002
