frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
1626,21.0253,0.0000,12.5203,5.1052,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807346176,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0012,0.0338,0.0395,0.0076,0.0068,5.1052,0.0116,0.0000,0.9898,0.0006,0.1758,0.1326,0.0010,0.0003,0.0000,0.0000,0.0003
1627,21.0378,0.0000,12.4606,5.1419,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807346176,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0020,0.0435,0.0533,0.0077,0.0051,5.1419,0.0151,0.0000,0.6987,0.0002,0.1250,0.0974,0.0006,0.0006,0.0000,0.0000,0.0007
1628,21.0504,0.0000,12.1331,5.5713,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807346176,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0013,0.0391,0.0401,0.0053,0.0039,5.5713,0.0120,0.0000,0.9789,0.0003,0.1845,0.1324,0.0010,0.0007,0.0000,0.0000,0.0003
1629,21.0628,0.0000,12.6563,5.3413,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0015,0.1343,0.0457,0.0053,0.0063,5.3413,0.0168,0.0000,0.9948,0.0004,0.1724,0.1376,0.0015,0.0006,0.0000,0.0000,0.0005
1630,21.0761,0.0000,12.9110,5.3729,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0009,0.0425,0.0378,0.0044,0.0038,5.3729,0.0148,0.0000,0.9917,0.0003,0.1921,0.1286,0.0012,0.0005,0.0000,0.0000,0.0007
1631,21.0879,0.0000,12.2938,5.0596,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0010,0.0775,0.0421,0.0051,0.0033,5.0596,0.0310,0.0000,0.7490,0.0004,0.1294,0.1052,0.0012,0.0006,0.0000,0.0000,0.0003
1632,21.1000,0.0000,12.4144,4.9187,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0429,0.0347,0.0035,0.0026,4.9187,0.0125,0.0000,0.9768,0.0004,0.1796,0.1331,0.0010,0.0007,0.0000,0.0000,0.0004
1633,21.1130,0.0000,12.3265,5.4898,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0006,0.0018,0.0469,0.0404,0.0041,0.0067,5.4898,0.0187,0.0000,0.9970,0.0005,0.1813,0.1547,0.0009,0.0003,0.0000,0.0000,0.0003
1634,21.1253,0.0000,12.8220,5.1376,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0020,0.0406,0.0513,0.0113,0.0051,5.1376,0.0158,0.0000,0.9862,0.0003,0.1773,0.1355,0.0012,0.0006,0.0000,0.0000,0.0006
1635,21.1377,0.0000,12.6668,4.8624,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0016,0.0415,0.0538,0.0060,0.0069,4.8624,0.0147,0.0000,0.9963,0.0005,0.1705,0.1631,0.0011,0.0006,0.0000,0.0000,0.0005
1636,21.1511,0.0000,12.9290,5.1984,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0429,0.0358,0.0064,0.0028,5.1984,0.0115,0.0000,1.0493,0.0004,0.2101,0.1409,0.0011,0.0006,0.0000,0.0000,0.0005
1637,21.1631,0.0000,12.2570,5.0471,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0013,0.0402,0.0585,0.0104,0.0065,5.0471,0.0129,0.0000,0.9881,0.0003,0.1796,0.1386,0.0007,0.0006,0.0000,0.0000,0.0001
1638,21.1764,0.0000,12.7412,5.6350,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807350272,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0011,0.0373,0.0548,0.0041,0.0029,5.6350,0.0162,0.0000,1.1849,0.0005,0.1471,0.1314,0.0007,0.0010,0.0000,0.0000,0.0003
1639,21.1892,0.0000,13.1675,5.1271,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0012,0.0406,0.0325,0.0030,0.0033,5.1271,0.0108,0.0000,0.9974,0.0005,0.1873,0.1327,0.0010,0.0005,0.0000,0.0000,0.0004
1640,21.2012,0.0000,12.0560,5.2483,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0013,0.0518,0.0414,0.0037,0.0038,5.2483,0.0139,0.0000,0.7659,0.0002,0.1321,0.1040,0.0009,0.0008,0.0000,0.0000,0.0003
1641,21.2134,0.0000,12.6393,4.7482,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0015,0.0398,0.0516,0.0063,0.0060,4.7482,0.0126,0.0000,0.9788,0.0004,0.1725,0.1211,0.0010,0.0007,0.0000,0.0000,0.0004
1642,21.2272,0.0000,13.1323,5.2958,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0011,0.0528,0.0358,0.0049,0.0038,5.2958,0.0170,0.0000,0.9762,0.0005,0.1822,0.1315,0.0009,0.0006,0.0000,0.0000,0.0003
1643,21.2398,0.0000,12.3176,5.3123,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0006,0.0012,0.0482,0.0417,0.0062,0.0033,5.3123,0.0156,0.0000,0.9848,0.0004,0.1753,0.1349,0.0006,0.0003,0.0000,0.0000,0.0006
1644,21.2508,0.0000,11.6244,5.0665,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807354368,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0021,0.0298,0.0652,0.0068,0.0063,5.0665,0.0135,0.0000,0.6914,0.0003,0.1233,0.0928,0.0011,0.0005,0.0000,0.0000,0.0006
1645,21.2641,0.0000,12.8982,5.2783,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807477248,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0013,0.0456,0.0304,0.0038,0.0044,5.2783,0.0167,0.0000,0.9994,0.0004,0.1880,0.1264,0.0012,0.0010,0.0000,0.0000,0.0003
1646,21.2754,0.0000,11.9514,4.8632,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807477248,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0007,0.0489,0.0304,0.0028,0.0020,4.8632,0.0129,0.0000,0.9531,0.0003,0.1733,0.1288,0.0010,0.0008,0.0000,0.0000,0.0008
1647,21.2875,0.0000,12.1121,4.7050,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807477248,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0015,0.0490,0.0454,0.0055,0.0074,4.7050,0.0153,0.0000,0.8375,0.0003,0.1484,0.0998,0.0011,0.0010,0.0000,0.0000,0.0006
1648,21.3001,0.0000,12.3806,5.0509,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0009,0.0383,0.0280,0.0027,0.0038,5.0509,0.0118,0.0000,0.9607,0.0003,0.1757,0.1278,0.0011,0.0003,0.0000,0.0000,0.0006
1649,21.3135,0.0000,12.2787,6.0991,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0011,0.0496,0.0291,0.0032,0.0034,6.0991,0.0176,0.0000,1.4512,0.0006,0.2303,0.2016,0.0011,0.0010,0.0000,0.0000,0.0004
1650,21.3254,0.0000,13.0320,4.9459,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0015,0.0391,0.0365,0.0035,0.0031,4.9459,0.0093,0.0000,0.7567,0.0003,0.1282,0.1079,0.0008,0.0007,0.0000,0.0000,0.0003
1651,21.3378,0.0000,11.6756,5.7229,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0007,0.0015,0.0462,0.0305,0.0035,0.0054,5.7229,0.0124,0.0000,1.0486,0.0007,0.1958,0.1368,0.0014,0.0009,0.0000,0.0000,0.0002
1652,21.3504,0.0000,12.6460,5.6824,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0010,0.0357,0.0356,0.0032,0.0052,5.6824,0.0168,0.0000,1.1930,0.0004,0.1376,0.1101,0.0011,0.0005,0.0000,0.0000,0.0006
1653,21.3633,0.0000,12.4516,6.1862,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0017,0.0437,0.0346,0.0049,0.0062,6.1862,0.0171,0.0000,1.6906,0.0003,0.2076,0.1331,0.0010,0.0005,0.0000,0.0000,0.0007
1654,21.3755,0.0000,13.2192,5.2073,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0009,0.0398,0.0347,0.0044,0.0038,5.2073,0.0126,0.0000,0.9764,0.0003,0.1699,0.1385,0.0011,0.0004,0.0000,0.0000,0.0002
1655,21.3880,0.0000,12.3290,5.2410,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0009,0.0383,0.0366,0.0061,0.0023,5.2410,0.0558,0.0000,0.7483,0.0002,0.1399,0.1131,0.0005,0.0004,0.0000,0.0000,0.0005
1656,21.4002,0.0000,12.5730,4.9802,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807481344,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0023,0.0329,0.0293,0.0024,0.0048,4.9802,0.0072,0.0000,0.9516,0.0002,0.1280,0.1000,0.0006,0.0004,0.0000,0.0000,0.0001
1657,21.4129,0.0000,12.5034,5.0546,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0393,0.0253,0.0025,0.0034,5.0546,0.0126,0.0000,0.9821,0.0005,0.1866,0.1296,0.0008,0.0032,0.0000,0.0000,0.0005
1658,21.4258,0.0000,12.7046,5.1491,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0010,0.0366,0.0429,0.0050,0.0034,5.1491,0.0111,0.0000,0.9793,0.0006,0.1764,0.1428,0.0021,0.0005,0.0000,0.0000,0.0003
1659,21.4383,0.0000,12.4222,5.3443,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0007,0.0012,0.0370,0.0423,0.0051,0.0084,5.3443,0.0154,0.0000,0.9764,0.0004,0.1721,0.1271,0.0005,0.0006,0.0000,0.0000,0.0005
1660,21.4496,0.0000,12.1434,4.6173,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0338,0.0310,0.0030,0.0022,4.6173,0.0095,0.0000,0.9632,0.0003,0.1678,0.1278,0.0095,0.0004,0.0000,0.0000,0.0002
1661,21.4678,0.0000,12.8261,9.7355,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0026,0.0336,0.0459,0.0036,0.0123,9.7355,0.0200,0.0000,4.7826,0.0003,0.1241,0.0907,0.5300,0.0006,0.0000,0.0000,3.3888
1662,21.4749,0.0000,12.3535,4.7999,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0408,0.0373,0.0049,0.0033,4.7999,0.0162,0.0000,0.9205,0.0005,0.1345,0.1163,0.0011,0.0005,0.0000,0.0000,0.0004
1663,21.4877,0.0000,12.0464,5.4126,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0013,0.0643,0.0339,0.0032,0.0060,5.4126,0.0251,0.0000,0.9956,0.0006,0.1784,0.1404,0.0007,0.0007,0.0000,0.0000,0.0003
1664,21.4998,0.0000,12.5056,4.9412,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0014,0.0330,0.0265,0.0038,0.0033,4.9412,0.0110,0.0000,0.9393,0.0004,0.1742,0.1048,0.0006,0.0007,0.0000,0.0000,0.0006
1665,21.5122,0.0000,12.1555,5.2818,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807485440,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0009,0.0298,0.0303,0.0039,0.0035,5.2818,0.0123,0.0000,1.0542,0.0004,0.1718,0.1291,0.0010,0.0003,0.0000,0.0000,0.0004
1666,21.5252,0.0000,13.0324,5.2049,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0016,0.0378,0.0383,0.0039,0.0051,5.2049,0.0118,0.0000,0.9466,0.0003,0.1469,0.1091,0.0008,0.0006,0.0000,0.0000,0.0005
1667,21.5363,0.0000,11.7489,4.6069,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0008,0.0422,0.0246,0.0022,0.0027,4.6069,0.0090,0.0000,0.9464,0.0004,0.1778,0.1226,0.0011,0.0006,0.0000,0.0000,0.0003
1668,21.5483,0.0000,11.6977,4.9679,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0010,0.0362,0.0402,0.0064,0.0059,4.9679,0.0126,0.0000,0.9717,0.0001,0.1671,0.1451,0.0007,0.0006,0.0000,0.0000,0.0001
1669,21.5609,0.0000,12.1042,5.3807,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0356,0.0398,0.0053,0.0031,5.3807,0.0152,0.0000,0.8567,0.0006,0.1223,0.1275,0.0010,0.0009,0.0000,0.0000,0.0002
1670,21.5727,0.0000,12.3126,4.8565,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0019,0.0403,0.0494,0.0071,0.0049,4.8565,0.0139,0.0000,0.9776,0.0005,0.1699,0.1328,0.0016,0.0005,0.0000,0.0000,0.0003
1671,21.5850,0.0000,12.2804,4.9273,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0011,0.0378,0.0279,0.0032,0.0021,4.9273,0.0126,0.0000,0.9823,0.0003,0.1833,0.1421,0.0011,0.0008,0.0000,0.0000,0.0005
1672,21.5977,0.0000,12.8307,4.8103,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0007,0.0404,0.0327,0.0031,0.0030,4.8103,0.0162,0.0000,0.7915,0.0008,0.1281,0.1524,0.0019,0.0007,0.0000,0.0000,0.0002
1673,21.6101,0.0000,12.1356,5.0810,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0010,0.0558,0.0285,0.0039,0.0029,5.0810,0.0123,0.0000,0.9692,0.0001,0.1814,0.1332,0.0006,0.0007,0.0000,0.0000,0.0002
1674,21.6218,0.0000,12.0137,4.5329,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0011,0.0441,0.0352,0.0034,0.0033,4.5329,0.0103,0.0000,1.0225,0.0004,0.1732,0.1540,0.0014,0.0003,0.0000,0.0000,0.0006
1675,21.6369,0.0000,14.3799,5.3212,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807489536,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0013,0.0415,0.0546,0.0062,0.0182,5.3212,0.0133,0.0000,1.0197,0.0003,0.1807,0.1403,0.0014,0.0007,0.0000,0.0000,0.0004
1676,21.6504,0.0000,13.6305,5.2397,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0014,0.0421,0.0537,0.0076,0.0043,5.2397,0.0125,0.0000,0.9708,0.0003,0.1659,0.1395,0.0012,0.0005,0.0000,0.0000,0.0003
1677,21.6641,0.0000,13.3465,5.5647,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0016,0.0395,0.0489,0.0050,0.0043,5.5647,0.0123,0.0000,1.0267,0.0003,0.1840,0.1469,0.0006,0.0008,0.0000,0.0000,0.0005
1678,21.6753,0.0000,11.9457,4.8870,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0012,0.0380,0.0389,0.0055,0.0054,4.8870,0.0124,0.0000,0.9522,0.0002,0.1734,0.1213,0.0006,0.0003,0.0000,0.0000,0.0002
1679,21.6885,0.0000,12.7605,5.3208,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0457,0.0284,0.0030,0.0031,5.3208,0.0114,0.0000,0.9429,0.0005,0.1661,0.1274,0.0008,0.0004,0.0000,0.0000,0.0001
1680,21.7005,0.0000,12.1486,5.2596,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0019,0.0412,0.0696,0.0074,0.0058,5.2596,0.0121,0.0000,0.9896,0.0003,0.1773,0.1337,0.0009,0.0003,0.0000,0.0000,0.0004
1681,21.7140,0.0000,13.2088,5.3495,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,0,100,5,16,16,0,0,1237,362,0,0,807493632,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0008,0.0415,0.0416,0.0080,0.0055,5.3495,0.0170,0.0000,1.0002,0.0001,0.1732,0.1446,0.0011,0.0003,0.0000,0.0000,0.0007
