frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
2027,19.9772,58.9333,17.8232,8.7623,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,127,4,292608,7305,575,54,40,1037807616,0.000000,0.345158,19.749242,2.98,8.7623,0.0699,0.0000,0.0000,3.6394,59.1906,25.5008
2028,19.9993,58.9333,21.8331,8.8432,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,127,4,292608,7305,579,50,40,1037807616,0.000000,0.345158,19.749242,2.98,8.8432,0.0821,0.0000,0.0000,3.6529,59.6115,25.5646
2029,20.0148,58.9333,17.4403,7.0356,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,127,0,292608,7305,579,50,40,1037807616,0.000000,0.345158,19.749242,2.98,7.0356,0.0553,0.0000,0.0000,0.8791,0.0000,0.0000
2030,20.0360,58.9333,18.5652,9.7924,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,139,4,320256,7550,583,46,40,1037807616,0.000000,0.345158,19.749242,2.98,9.7924,0.0708,0.0000,0.0000,3.7067,62.0416,25.3975
2031,20.0549,58.9333,18.3115,9.9003,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,148,4,340992,7804,587,42,40,1037807616,0.000000,0.345158,19.749242,2.98,9.9003,0.0621,0.0000,0.0000,3.9406,59.7507,25.1229
2032,20.0729,58.9333,18.1696,10.2142,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,164,3,377856,8076,590,39,40,1037807616,0.000000,0.345158,19.749242,2.98,10.2142,0.1013,0.0000,0.0000,4.1228,46.3132,18.9394
2033,20.0933,58.9333,20.1496,10.3523,,false,1,0.008333,0.0000,0.0083,8.00,2.98,0.0000,22,1,164,1,377856,8076,591,38,40,1037807616,0.000000,0.345158,19.749242,2.98,10.3523,0.0663,0.0000,0.0000,3.9045,15.6655,6.3978
2034,20.1327,60.5417,19.8852,30.1369,,false,1,0.008333,0.0000,0.0083,8.00,3.03,0.0000,22,1,162,8,373248,8076,599,30,40,1037807616,0.000000,0.351324,19.950427,3.03,30.1369,0.0614,0.0000,0.0000,4.1248,122.6303,52.6480
2035,20.1406,60.5417,20.4969,6.4980,,false,1,0.008333,0.0000,0.0083,8.00,3.03,0.0000,22,1,162,0,373248,8076,599,30,40,1037807616,0.000000,0.351324,19.950427,3.03,6.4980,0.0472,0.0000,0.0000,0.7789,0.0000,0.0000
2036,20.1549,60.9417,24.6313,6.8828,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,161,0,370944,8076,599,30,40,1037807616,0.000000,0.352950,20.000967,3.05,6.8828,0.0805,0.0000,0.0000,1.0149,0.0000,0.0000
2037,20.1742,60.9417,17.7637,8.4365,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,161,4,370944,8076,603,26,40,1037807616,0.000000,0.352950,20.000967,3.05,8.4365,0.0433,0.0000,0.0000,2.7554,62.6775,28.0606
2038,20.1922,60.9417,17.2741,8.9332,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,3,384768,8354,606,23,40,1037807616,0.000000,0.352950,20.000967,3.05,8.9332,0.0303,0.0000,0.0000,3.6533,45.5792,18.8999
2039,20.2118,60.9417,18.6184,9.9282,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,2,384768,8354,608,21,40,1037848576,0.000000,0.352950,20.000967,3.05,9.9282,0.0485,0.0000,0.0000,4.1605,36.9125,14.8845
2040,20.2291,60.9417,18.0145,9.6272,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,2,384768,8354,610,19,40,1037848576,0.000000,0.352950,20.000967,3.05,9.6272,0.0616,0.0000,0.0000,3.9153,31.3619,12.8297
2041,20.2488,60.9417,19.0868,10.0934,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,3,384768,8354,613,16,40,1037848576,0.000000,0.352950,20.000967,3.05,10.0934,0.0554,0.0000,0.0000,4.0931,54.2058,22.2432
2042,20.2672,60.9417,19.0068,9.3798,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,3,384768,8354,616,13,40,1037848576,0.000000,0.352950,20.000967,3.05,9.3798,0.0553,0.0000,0.0000,4.1519,53.3396,21.4338
2043,20.2860,60.9417,18.1976,10.0694,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,167,2,384768,8354,618,11,40,1037848576,0.000000,0.352950,20.000967,3.05,10.0694,0.0651,0.0000,0.0000,4.3796,33.6341,15.4076
2044,20.3055,60.9417,18.3727,11.0466,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,173,3,398592,8638,621,8,40,1037848576,0.000000,0.352950,20.000967,3.05,11.0466,0.0581,0.0000,0.0000,4.3385,48.3781,18.7801
2045,20.3228,60.9417,18.8259,9.6247,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,173,4,398592,8638,621,4,20,1037926400,0.000000,0.352950,20.000967,3.05,9.6247,0.0416,0.0000,0.0000,4.4148,63.3760,26.3736
2046,20.3402,60.9417,18.2174,9.0033,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,188,2,433152,8937,621,2,10,1037926400,0.000000,0.352950,20.000967,3.05,9.0033,0.0594,0.0000,0.0000,3.1011,31.7077,12.5553
2047,20.3663,60.9417,18.9042,15.5083,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,196,2,451584,9233,629,43,40,1037979648,0.000000,0.352950,20.000967,3.05,15.5083,0.0469,0.0000,0.0000,10.6431,37.0470,15.5053
2048,20.3740,60.9417,18.4585,5.5254,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,196,0,451584,9233,629,43,40,1037979648,0.000000,0.352950,20.000967,3.05,5.5254,0.0285,0.0000,0.0000,0.5369,0.0000,0.0000
2049,20.4018,60.9417,21.0959,12.1691,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,197,3,453888,9528,632,40,40,1037979648,0.000000,0.352950,20.000967,3.05,12.1691,0.0766,0.0000,0.0000,4.6453,47.4956,21.1349
2050,20.4208,60.9417,19.9640,10.5209,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,194,2,446976,9821,634,38,40,1037996032,0.000000,0.352950,20.000967,3.05,10.5209,0.0503,0.0000,0.0000,4.7545,37.5621,12.9551
2051,20.4389,60.9417,19.0919,10.0042,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,195,3,449280,10115,637,35,40,1037996032,0.000000,0.352950,20.000967,3.05,10.0042,0.0601,0.0000,0.0000,4.6526,56.1099,22.0949
2052,20.4573,60.9417,18.2875,10.2371,,false,2,0.008333,0.0000,0.0167,8.00,3.05,0.0000,22,1,192,2,442368,10406,639,33,40,1037996032,0.000000,0.352950,20.000967,3.05,10.2371,0.0772,0.0000,0.0000,4.6839,32.7058,13.5959
2053,20.4998,63.3583,18.1983,34.6535,,false,2,0.008333,0.0000,0.0167,8.00,3.12,0.0000,22,1,189,5,435456,10703,644,28,40,1038180352,0.000000,0.361855,20.302634,3.12,34.6535,0.0538,0.0000,0.0000,5.2285,86.4411,35.6905
2054,20.5092,63.7583,18.7636,8.1817,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,3,428544,10997,647,25,40,1038180352,0.000000,0.363242,20.352675,3.13,8.1817,0.0387,0.0000,0.0000,4.2744,52.8436,22.1992
2055,20.5185,63.7583,24.4879,8.1254,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,0,428544,10997,647,25,40,1038180352,0.000000,0.363242,20.352675,3.13,8.1254,0.0516,0.0000,0.0000,0.6899,0.0000,0.0000
2056,20.5376,63.7583,18.7585,10.2489,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,4,428544,11294,651,21,40,1038180352,0.000000,0.363242,20.352675,3.13,10.2489,0.0659,0.0000,0.0000,4.8859,72.9656,28.6863
2057,20.5556,63.7583,18.9070,8.9637,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,2,428544,11294,653,19,40,1038180352,0.000000,0.363242,20.352675,3.13,8.9637,0.0451,0.0000,0.0000,3.5601,32.8342,12.7043
2058,20.5724,63.7583,17.8550,8.5501,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,2,428544,11294,655,17,40,1038180352,0.000000,0.363242,20.352675,3.13,8.5501,0.0726,0.0000,0.0000,3.3849,38.0066,14.9230
2059,20.5914,63.7583,18.7912,8.2531,,false,1,0.008333,0.0000,0.0083,8.00,3.13,0.0000,22,1,186,3,428544,11294,658,14,40,1038180352,0.000000,0.363242,20.352675,3.13,8.2531,0.0578,0.0000,0.0000,3.0285,56.8641,21.6922
2060,20.6301,64.5667,18.6993,28.3198,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,188,4,433152,11594,662,10,40,1038180352,0.000000,0.366238,20.453392,3.16,28.3198,0.0615,0.0000,0.0000,3.3057,69.7852,31.9524
2061,20.6481,64.5667,17.9485,12.8935,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,188,4,433152,11594,664,6,30,1038209024,0.000000,0.366238,20.453392,3.16,12.8935,0.0432,0.0000,0.0000,5.4481,69.7273,30.9671
2062,20.6581,64.5667,29.0902,8.1096,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,188,0,433152,11594,664,6,30,1038245888,0.000000,0.366238,20.453392,3.16,8.1096,0.1609,0.0000,0.0000,0.8022,0.0000,0.0000
2063,20.6822,64.5667,20.3971,12.5419,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,194,3,446976,11900,664,3,15,1038245888,0.000000,0.366238,20.453392,3.16,12.5419,0.0563,0.0000,0.0000,4.8909,48.7726,20.0874
2064,20.7042,64.5667,21.6489,12.6250,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,203,3,467712,12215,664,0,0,1038245888,0.000000,0.366238,20.453392,3.16,12.6250,0.0989,0.0000,0.0000,4.8979,53.4474,23.1607
2065,20.7340,64.5667,22.2058,20.1779,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,203,0,467712,12527,672,10,40,1038245888,0.000000,0.366238,20.453392,3.16,20.1779,0.0585,0.0000,0.0000,12.1539,0.0000,0.0000
2066,20.7440,64.5667,22.7321,8.5228,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,203,0,467712,12527,672,10,40,1038245888,0.000000,0.366238,20.453392,3.16,8.5228,0.0886,0.0000,0.0000,0.8392,0.0000,0.0000
2067,20.7681,64.5667,22.3742,10.0174,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,204,2,470016,12840,674,8,40,1038598144,0.000000,0.366238,20.453392,3.16,10.0174,0.0533,0.0000,0.0000,4.8118,34.3662,12.3929
2068,20.7873,64.5667,18.1812,10.8531,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,204,2,470016,13153,674,6,30,1038712832,0.000000,0.366238,20.453392,3.16,10.8531,0.0876,0.0000,0.0000,5.6935,43.6682,18.5197
2069,20.8039,64.5667,17.9346,9.5100,,false,1,0.008333,0.0000,0.0083,8.00,3.16,0.0000,22,1,204,2,470016,13153,674,4,20,1038716928,0.000000,0.366238,20.453392,3.16,9.5100,0.0614,0.0000,0.0000,3.6951,30.3418,12.5008
2070,20.8430,66.1750,19.0509,29.8072,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,203,4,467712,13466,674,0,0,1038716928,0.000000,0.371987,20.654354,3.20,29.8072,0.0296,0.0000,0.0000,3.2055,74.8153,30.7321
2071,20.8631,66.1750,18.1072,18.9373,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,209,0,481536,13782,676,2,10,1038716928,0.000000,0.371987,20.654354,3.20,18.9373,0.0784,0.0000,0.0000,13.7846,0.0000,0.0000
2072,20.8703,66.1750,22.7477,6.1270,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,209,0,481536,13782,676,2,10,1038716928,0.000000,0.371987,20.654354,3.20,6.1270,0.0501,0.0000,0.0000,0.7673,0.0000,0.0000
2073,20.8784,66.1750,18.2413,5.9411,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,209,0,481536,13782,676,2,10,1038716928,0.000000,0.371987,20.654354,3.20,5.9411,0.0722,0.0000,0.0000,0.7107,0.0000,0.0000
2074,20.8986,66.1750,16.5086,9.8745,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,210,2,483840,14096,676,0,0,1038716928,0.000000,0.371987,20.654354,3.20,9.8745,0.0501,0.0000,0.0000,4.7306,33.9659,14.8929
2075,20.9123,66.1750,16.5744,6.8454,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,210,0,483840,14096,676,0,0,1038716928,0.000000,0.371987,20.654354,3.20,6.8454,0.0716,0.0000,0.0000,0.4721,0.0000,0.0000
2076,20.9293,66.1750,17.6930,6.2368,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,210,0,483840,14096,676,0,0,1038716928,0.000000,0.371987,20.654354,3.20,6.2368,0.0650,0.0000,0.0000,0.7240,0.0000,0.0000
2077,20.9466,66.1750,17.7821,5.9056,,false,1,0.008333,0.0000,0.0083,8.00,3.20,0.0000,22,1,210,0,483840,14096,676,0,0,1038716928,0.000000,0.371987,20.654354,3.20,5.9056,0.0681,0.0000,0.0000,0.4857,0.0000,0.0000
2078,20.9885,67.3750,17.0930,30.3795,,false,2,0.008333,0.0000,0.0167,8.00,3.24,0.0000,22,1,206,0,474624,14096,676,0,0,1038716928,0.000000,0.376096,20.804583,3.24,30.3795,0.0340,0.0000,0.0000,9.2410,0.0000,0.0000
2079,20.9934,67.3750,16.6959,3.9358,,false,2,0.008333,0.0000,0.0167,8.00,3.24,0.0000,22,1,206,0,474624,14096,676,0,0,1038716928,0.000000,0.376096,20.804583,3.24,3.9358,0.0516,0.0000,0.0000,0.4187,0.0000,0.0000
2080,21.0019,67.3750,21.6959,5.8103,,false,2,0.008333,0.0000,0.0167,8.00,3.24,0.0000,22,1,206,0,474624,14096,676,0,0,1038716928,0.000000,0.376096,20.804583,3.24,5.8103,0.0823,0.0000,0.0000,0.4467,0.0000,0.0000
2081,21.0190,67.7833,16.2035,6.5674,,false,1,0.008333,0.0000,0.0083,8.00,3.25,0.0000,22,1,205,0,472320,14096,676,0,0,1038716928,0.000000,0.377343,20.855578,3.25,6.5674,0.0620,0.0000,0.0000,0.6683,0.0000,0.0000
2082,21.0350,67.7833,16.6665,5.8345,,false,1,0.008333,0.0000,0.0083,8.00,3.25,0.0000,22,1,205,0,472320,14096,676,0,0,1038716928,0.000000,0.377343,20.855578,3.25,5.8345,0.0588,0.0000,0.0000,0.7262,0.0000,0.0000
2083,21.0518,67.7833,16.6643,5.8375,,false,1,0.008333,0.0000,0.0083,8.00,3.25,0.0000,22,1,205,0,472320,14096,676,0,0,1038716928,0.000000,0.377343,20.855578,3.25,5.8375,0.0675,0.0000,0.0000,0.6726,0.0000,0.0000
2084,21.0967,68.1917,16.8719,33.8892,,false,1,0.008333,0.0000,0.0083,8.00,3.26,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.378580,20.906544,3.26,33.8892,0.0528,0.0000,0.0000,13.4728,0.0000,0.0000
2085,21.1012,68.1917,16.4905,3.8185,,false,1,0.008333,0.0000,0.0083,8.00,3.26,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.378580,20.906544,3.26,3.8185,0.0340,0.0000,0.0000,0.4286,0.0000,0.0000
2086,21.1090,68.5917,23.9784,5.9691,,false,1,0.008333,0.0000,0.0083,8.00,3.27,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.379890,20.956607,3.27,5.9691,0.0590,0.0000,0.0000,0.4834,0.0000,0.0000
2087,21.1260,68.5917,16.7640,5.9211,,false,1,0.008333,0.0000,0.0083,8.00,3.27,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.379890,20.956607,3.27,5.9211,0.0870,0.0000,0.0000,0.4784,0.0000,0.0000
2088,21.1427,68.5917,17.2218,5.5177,,false,1,0.008333,0.0000,0.0083,8.00,3.27,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.379890,20.956607,3.27,5.5177,0.0806,0.0000,0.0000,0.5136,0.0000,0.0000
2089,21.1598,68.5917,16.7847,6.0618,,false,1,0.008333,0.0000,0.0083,8.00,3.27,0.0000,22,1,203,0,467712,14096,676,0,0,1038716928,0.000000,0.379890,20.956607,3.27,6.0618,0.0587,0.0000,0.0000,0.4699,0.0000,0.0000
2090,21.2014,69.0000,16.6111,30.9642,,false,1,0.008333,0.0000,0.0083,8.00,3.28,0.0000,22,1,200,0,460800,14404,684,9,40,1038725120,0.000000,0.381152,21.007517,3.28,30.9642,0.0469,0.0000,0.0000,9.3220,0.0000,0.0000
2091,21.2071,69.0000,16.5551,4.3191,,false,1,0.008333,0.0000,0.0083,8.00,3.28,0.0000,22,1,200,0,460800,14404,684,9,40,1038807040,0.000000,0.381152,21.007517,3.28,4.3191,0.0230,0.0000,0.0000,0.7246,0.0000,0.0000
2092,21.2153,69.4083,22.2479,5.9903,,false,1,0.008333,0.0000,0.0083,8.00,3.30,0.0000,22,1,200,0,460800,14404,684,9,40,1038983168,0.000000,0.382366,21.058468,3.30,5.9903,0.0544,0.0000,0.0000,0.8321,0.0000,0.0000
2093,21.2358,69.4083,16.5527,9.8212,,false,1,0.008333,0.0000,0.0083,8.00,3.30,0.0000,22,1,201,4,463104,14713,685,5,25,1039425536,0.000000,0.382366,21.058468,3.30,9.8212,0.0502,0.0000,0.0000,4.7244,71.0423,27.7622
2094,21.2495,69.4083,16.5437,6.7055,,false,1,0.008333,0.0000,0.0083,8.00,3.30,0.0000,22,1,201,0,463104,14713,685,5,25,1039613952,0.000000,0.382366,21.058468,3.30,6.7055,0.0838,0.0000,0.0000,0.6209,0.0000,0.0000
2095,21.2862,69.8083,17.5203,26.3149,,false,2,0.008333,0.0000,0.0167,8.00,3.31,0.0000,22,1,207,5,476928,15028,685,0,0,1039945728,0.000000,0.383716,21.108512,3.31,26.3149,0.0454,0.0000,0.0000,3.2914,84.9385,35.0621
2096,21.3061,69.8083,17.6932,18.7104,,false,2,0.008333,0.0000,0.0167,8.00,3.31,0.0000,22,1,201,0,463104,15336,693,9,40,1039945728,0.000000,0.383716,21.108512,3.31,18.7104,0.0520,0.0000,0.0000,13.7333,0.0000,0.0000
2097,21.3129,70.2083,20.2120,5.9499,,false,2,0.008333,0.0000,0.0167,8.00,3.32,0.0000,22,1,201,0,463104,15336,693,9,40,1039945728,0.000000,0.385163,21.158710,3.32,5.9499,0.0640,0.0000,0.0000,0.7363,0.0000,0.0000
2098,21.3218,70.2083,17.5573,6.3536,,false,2,0.008333,0.0000,0.0167,8.00,3.32,0.0000,22,1,201,0,463104,15336,693,9,40,1039949824,0.000000,0.385163,21.158710,3.32,6.3536,0.0748,0.0000,0.0000,0.9251,0.0000,0.0000
2099,21.3425,70.2083,17.1597,9.8345,,false,2,0.008333,0.0000,0.0167,8.00,3.32,0.0000,22,1,202,4,465408,15645,694,5,25,1039949824,0.000000,0.385163,21.158710,3.32,9.8345,0.0849,0.0000,0.0000,4.8458,61.0854,24.1406
2100,21.3593,70.2083,16.4595,10.0248,,false,2,0.008333,0.0000,0.0167,8.00,3.32,0.0000,22,1,205,4,472320,15957,694,1,5,1040117760,0.000000,0.385163,21.158710,3.32,10.0248,0.0539,0.0000,0.0000,4.8771,61.1760,25.1356
2101,21.3997,70.6167,17.7050,32.7186,,false,2,0.008333,0.0000,0.0167,8.00,3.33,0.0000,22,1,202,1,465408,16266,702,14,40,1040117760,0.000000,0.386437,21.209697,3.33,32.7186,0.0605,0.0000,0.0000,10.2899,15.0121,6.4584
2102,21.4053,70.6167,17.2172,4.8060,,false,2,0.008333,0.0000,0.0167,8.00,3.33,0.0000,22,1,202,0,465408,16266,702,14,40,1040117760,0.000000,0.386437,21.209697,3.33,4.8060,0.0350,0.0000,0.0000,0.7528,0.0000,0.0000
2103,21.4151,71.0167,24.6109,6.7100,,false,2,0.008333,0.0000,0.0167,8.00,3.34,0.0000,22,1,199,0,458496,16266,702,14,40,1040117760,0.000000,0.387950,21.260034,3.34,6.7100,0.0655,0.0000,0.0000,1.0254,0.0000,0.0000
2104,21.4365,71.0167,17.5135,10.3165,,false,2,0.008333,0.0000,0.0167,8.00,3.34,0.0000,22,1,199,3,458496,16572,705,11,40,1040117760,0.000000,0.387950,21.260034,3.34,10.3165,0.0551,0.0000,0.0000,4.7288,50.8177,22.0866
2105,21.4526,71.0167,17.1506,9.0925,,false,2,0.008333,0.0000,0.0167,8.00,3.34,0.0000,22,1,199,1,458496,16572,706,10,40,1040117760,0.000000,0.387950,21.260034,3.34,9.0925,0.0471,0.0000,0.0000,4.0541,22.4843,9.6355
2106,21.4905,71.4250,17.2586,30.2290,,false,2,0.008333,0.0000,0.0167,8.00,3.35,0.0000,22,1,195,6,449280,16875,708,4,20,1040191488,0.000000,0.389558,21.310350,3.35,30.2290,0.0563,0.0000,0.0000,4.4717,107.2656,42.3627
2107,21.5016,71.4250,17.4455,9.4338,,false,2,0.008333,0.0000,0.0167,8.00,3.35,0.0000,22,1,198,2,456192,17181,708,2,10,1040191488,0.000000,0.389558,21.310350,3.35,9.4338,0.0309,0.0000,0.0000,4.4417,34.0594,17.0398
2108,21.5182,71.4250,23.4531,15.4302,,false,2,0.008333,0.0000,0.0167,8.00,3.35,0.0000,22,1,200,2,460800,17487,716,22,40,1040191488,0.000000,0.389558,21.310350,3.35,15.4302,0.0599,0.0000,0.0000,9.9755,30.6384,12.1877
2109,21.5262,71.8250,17.2276,6.8567,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,200,0,460800,17487,716,22,40,1040191488,0.000000,0.391101,21.360651,3.36,6.8567,0.0754,0.0000,0.0000,0.7206,0.0000,0.0000
2110,21.5475,71.8250,17.9698,11.0582,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,201,2,463104,17794,718,20,40,1040191488,0.000000,0.391101,21.360651,3.36,11.0582,0.0905,0.0000,0.0000,5.0397,28.8949,12.4581
2111,21.5660,71.8250,18.1997,10.8275,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,202,2,465408,18102,720,18,40,1040191488,0.000000,0.391101,21.360651,3.36,10.8275,0.0634,0.0000,0.0000,4.9154,41.8321,13.9051
2112,21.5835,71.8250,17.8680,10.4756,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,205,4,472320,18407,724,14,40,1040400384,0.000000,0.391101,21.360651,3.36,10.4756,0.0838,0.0000,0.0000,5.2619,61.5777,28.5588
2113,21.5997,71.8250,16.7408,10.1766,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,206,2,474624,18713,726,12,40,1040408576,0.000000,0.391101,21.360651,3.36,10.1766,0.0750,0.0000,0.0000,4.9182,30.2429,12.4462
2114,21.6178,71.8250,18.1370,10.4402,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,206,2,474624,19016,728,10,40,1040543744,0.000000,0.391101,21.360651,3.36,10.4402,0.0748,0.0000,0.0000,5.0313,31.0342,12.7430
2115,21.6351,71.8250,18.2159,9.4628,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,206,4,474624,19016,730,6,30,1040879616,0.000000,0.391101,21.360651,3.36,9.4628,0.0692,0.0000,0.0000,4.3060,66.2064,25.1823
2116,21.6540,71.8250,18.0936,9.8604,,false,1,0.008333,0.0000,0.0083,8.00,3.36,0.0000,22,1,206,1,474624,19016,730,5,25,1040920576,0.000000,0.391101,21.360651,3.36,9.8604,0.0757,0.0000,0.0000,4.1635,15.0040,6.2063
2117,21.6943,73.0333,17.8100,32.5241,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,214,5,493056,19328,730,0,0,1040920576,0.000000,0.395418,21.512199,3.39,32.5241,0.0613,0.0000,0.0000,3.4249,81.2617,34.2713
2118,21.7151,73.0333,17.1028,17.9866,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,215,0,495360,19644,733,3,15,1040920576,0.000000,0.395418,21.512199,3.39,17.9866,0.0435,0.0000,0.0000,13.4693,0.0000,0.0000
2119,21.7218,73.0333,26.6706,5.8900,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,215,0,495360,19644,733,3,15,1040920576,0.000000,0.395418,21.512199,3.39,5.8900,0.0835,0.0000,0.0000,0.7129,0.0000,0.0000
2120,21.7304,73.0333,18.7132,6.2794,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,215,0,495360,19644,733,3,15,1040920576,0.000000,0.395418,21.512199,3.39,6.2794,0.0639,0.0000,0.0000,0.7954,0.0000,0.0000
2121,21.7507,73.0333,16.4715,9.9839,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,215,3,495360,19957,733,0,0,1040920576,0.000000,0.395418,21.512199,3.39,9.9839,0.0848,0.0000,0.0000,4.8538,45.0579,18.7529
2122,21.7636,73.0333,15.7663,7.1025,,false,2,0.008333,0.0000,0.0167,8.00,3.39,0.0000,22,1,215,0,495360,19957,733,0,0,1040920576,0.000000,0.395418,21.512199,3.39,7.1025,0.0709,0.0000,0.0000,0.6954,0.0000,0.0000
2123,21.8109,73.8417,17.2701,37.4319,,false,1,0.008333,0.0000,0.0083,8.00,3.42,0.0000,22,1,215,0,495360,19957,734,1,5,1040920576,0.000000,0.398563,21.612913,3.42,37.4319,0.0267,0.0000,0.0000,9.8100,0.0000,0.0000
2124,21.8159,73.8417,16.2629,4.2304,,false,1,0.008333,0.0000,0.0083,8.00,3.42,0.0000,22,1,215,0,495360,19957,734,1,5,1040920576,0.000000,0.398563,21.612913,3.42,4.2304,0.0312,0.0000,0.0000,0.6402,0.0000,0.0000
2125,21.8239,73.8417,28.0637,6.0042,,false,1,0.008333,0.0000,0.0083,8.00,3.42,0.0000,22,1,215,0,495360,19957,734,1,5,1040920576,0.000000,0.398563,21.612913,3.42,6.0042,0.0624,0.0000,0.0000,0.7739,0.0000,0.0000
2126,21.8447,73.8417,16.7069,10.1342,,false,1,0.008333,0.0000,0.0083,8.00,3.42,0.0000,22,1,216,1,497664,20271,734,0,0,1040920576,0.000000,0.398563,21.612913,3.42,10.1342,0.0638,0.0000,0.0000,4.8475,17.4752,5.7366
2127,21.8566,73.8417,15.4780,6.0849,,false,1,0.008333,0.0000,0.0083,8.00,3.42,0.0000,22,1,216,0,497664,20271,734,0,0,1040920576,0.000000,0.398563,21.612913,3.42,6.0849,0.0671,0.0000,0.0000,0.6449,0.0000,0.0000
