frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
2275,28.3939,0.0000,16.5888,4.6408,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0009,0.0482,0.0354,0.0044,0.0027,4.6408,0.0187,0.0000,0.7417,0.0004,0.3313,0.1162,0.0012,0.0006,0.0000,0.0000,0.0003
2276,28.4113,0.0000,17.4080,5.3390,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0018,0.0453,0.0387,0.0050,0.0037,5.3390,0.0171,0.0000,0.9268,0.0004,0.3932,0.1333,0.0006,0.0006,0.0000,0.0000,0.0004
2277,28.4274,0.0000,15.6741,4.7986,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0014,0.0442,0.0358,0.0048,0.0035,4.7986,0.0177,0.0000,0.9568,0.0007,0.4072,0.1737,0.0016,0.0005,0.0000,0.0000,0.0005
2278,28.4447,0.0000,17.2312,5.3552,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0013,0.0495,0.0344,0.0038,0.0021,5.3552,0.0159,0.0000,1.0061,0.0006,0.4029,0.2085,0.0021,0.0008,0.0000,0.0000,0.0007
2279,28.4609,0.0000,16.4956,4.9362,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0018,0.0406,0.0391,0.0043,0.0052,4.9362,0.0124,0.0000,0.9391,0.0004,0.3982,0.1334,0.0010,0.0005,0.0000,0.0000,0.0004
2280,28.4780,0.0000,17.2361,5.3712,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0016,0.0416,0.0466,0.0061,0.0041,5.3712,0.0173,0.0000,1.0120,0.0003,0.4598,0.1612,0.0012,0.0008,0.0000,0.0000,0.0004
2281,28.4941,0.0000,16.5175,4.8594,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0010,0.0357,0.0383,0.0034,0.0067,4.8594,0.0110,0.0000,0.8958,0.0004,0.3909,0.1365,0.0008,0.0006,0.0000,0.0000,0.0004
2282,28.5109,0.0000,16.7491,4.9078,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0009,0.0602,0.0382,0.0042,0.0031,4.9078,0.0139,0.0000,0.9478,0.0007,0.4019,0.1683,0.0014,0.0004,0.0000,0.0000,0.0001
2283,28.5277,0.0000,15.7504,5.0625,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0007,0.0016,0.0637,0.0422,0.0037,0.0026,5.0625,0.0143,0.0000,0.8684,0.0002,0.3885,0.1276,0.0006,0.0004,0.0000,0.0000,0.0002
2284,28.5441,0.0000,17.3364,4.7639,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0012,0.0378,0.0367,0.0033,0.0036,4.7639,0.0149,0.0000,0.9376,0.0005,0.3933,0.1696,0.0009,0.0004,0.0000,0.0000,0.0003
2285,28.5614,0.0000,16.0699,5.4351,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0004,0.0016,0.0563,0.0481,0.0055,0.0053,5.4351,0.0199,0.0000,0.9862,0.0005,0.4001,0.1723,0.0015,0.0012,0.0000,0.0000,0.0003
2286,28.5771,0.0000,16.8400,4.5456,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0012,0.0390,0.0434,0.0046,0.0028,4.5456,0.0109,0.0000,0.9022,0.0003,0.3824,0.1497,0.0010,0.0006,0.0000,0.0000,0.0004
2287,28.5942,0.0000,17.2381,4.9635,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0011,0.0419,0.0382,0.0037,0.0040,4.9635,0.0137,0.0000,0.9948,0.0004,0.4770,0.1411,0.0008,0.0006,0.0000,0.0000,0.0006
2288,28.6108,0.0000,15.6792,4.8670,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0012,0.0378,0.0300,0.0036,0.0023,4.8670,0.0107,0.0000,0.8775,0.0003,0.3890,0.1354,0.0008,0.0003,0.0000,0.0000,0.0002
2289,28.6279,0.0000,17.2452,5.3300,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0017,0.0415,0.0518,0.0059,0.0038,5.3300,0.0184,0.0000,1.0066,0.0004,0.4170,0.1328,0.0008,0.0003,0.0000,0.0000,0.0004
2290,28.6448,0.0000,16.6659,5.5235,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0012,0.0384,0.0370,0.0035,0.0026,5.5235,0.0106,0.0000,0.9043,0.0004,0.3867,0.1382,0.0011,0.0007,0.0000,0.0000,0.0005
2291,28.6607,0.0000,16.9628,4.7443,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0012,0.0013,0.0366,0.0314,0.0029,0.0022,4.7443,0.0121,0.0000,0.8821,0.0004,0.4011,0.1356,0.0008,0.0006,0.0000,0.0000,0.0002
2292,28.6780,0.0000,16.8900,5.4063,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0004,0.0019,0.0407,0.0492,0.0059,0.0039,5.4063,0.0159,0.0000,0.7923,0.0002,0.3090,0.1493,0.0011,0.0003,0.0000,0.0000,0.0002
2293,28.6945,0.0000,15.6132,5.2040,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0010,0.0452,0.0386,0.0036,0.0028,5.2040,0.0133,0.0000,0.9212,0.0003,0.4001,0.1454,0.0013,0.0006,0.0000,0.0000,0.0006
2294,28.7113,0.0000,17.4768,5.3193,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0019,0.0428,0.0373,0.0044,0.0031,5.3193,0.0213,0.0000,0.9091,0.0003,0.4027,0.1374,0.0008,0.0006,0.0000,0.0000,0.0003
2295,28.7276,0.0000,16.0972,4.9620,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0010,0.0411,0.0279,0.0032,0.0020,4.9620,0.0217,0.0000,0.8849,0.0002,0.3798,0.1416,0.0009,0.0004,0.0000,0.0000,0.0004
2296,28.7448,0.0000,17.2616,5.1454,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0013,0.0498,0.0439,0.0049,0.0034,5.1454,0.0160,0.0000,0.9925,0.0003,0.4426,0.1365,0.0009,0.0006,0.0000,0.0000,0.0006
2297,28.7612,0.0000,15.9447,5.2433,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0014,0.0393,0.0432,0.0038,0.0034,5.2433,0.0111,0.0000,0.9628,0.0004,0.3965,0.1443,0.0014,0.0006,0.0000,0.0000,0.0005
2298,28.7774,0.0000,17.3833,4.7835,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0010,0.0422,0.0419,0.0040,0.0030,4.7835,0.0155,0.0000,0.8773,0.0004,0.3812,0.1329,0.0007,0.0005,0.0000,0.0000,0.0002
2299,28.7950,0.0000,16.2818,5.2842,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0001,0.0009,0.0442,0.0355,0.0035,0.0031,5.2842,0.0136,0.0000,1.0082,0.0002,0.4340,0.1383,0.0017,0.0006,0.0000,0.0000,0.0005
2300,28.8114,0.0000,16.2219,5.3492,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0009,0.0339,0.0336,0.0037,0.0026,5.3492,0.0115,0.0000,0.8640,0.0003,0.3882,0.1292,0.0006,0.0003,0.0000,0.0000,0.0003
2301,28.8277,0.0000,17.5673,5.0382,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0007,0.0013,0.0338,0.0461,0.0054,0.0039,5.0382,0.0099,0.0000,1.0123,0.0003,0.4205,0.1424,0.0013,0.0006,0.0000,0.0000,0.0003
2302,28.8440,0.0000,16.6079,4.6976,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0017,0.0413,0.0402,0.0050,0.0049,4.6976,0.0143,0.0000,0.9205,0.0003,0.4051,0.1372,0.0006,0.0003,0.0000,0.0000,0.0004
2303,28.8612,0.0000,16.1521,5.1130,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0004,0.0008,0.0385,0.0498,0.0055,0.0027,5.1130,0.0110,0.0000,0.7813,0.0003,0.3378,0.1125,0.0008,0.0005,0.0000,0.0000,0.0005
2304,28.8776,0.0000,16.4936,5.0210,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0016,0.0435,0.0642,0.0054,0.0045,5.0210,0.0133,0.0000,0.9375,0.0004,0.4024,0.1453,0.0021,0.0005,0.0000,0.0000,0.0006
2305,28.8943,0.0000,17.1715,5.0477,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0013,0.0605,0.0428,0.0038,0.0040,5.0477,0.0178,0.0000,0.9462,0.0007,0.3877,0.1705,0.0018,0.0006,0.0000,0.0000,0.0003
2306,28.9116,0.0000,16.2502,5.0031,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0022,0.0298,0.0435,0.0050,0.0028,5.0031,0.0224,0.0000,0.9682,0.0003,0.4225,0.1413,0.0009,0.0005,0.0000,0.0000,0.0005
2307,28.9277,0.0000,16.6560,5.1264,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0011,0.0384,0.0401,0.0030,0.0022,5.1264,0.0114,0.0000,0.8813,0.0002,0.3197,0.1000,0.0006,0.0004,0.0000,0.0000,0.0005
2308,28.9447,0.0000,17.6939,5.0695,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0001,0.0012,0.0440,0.0323,0.0034,0.0032,5.0695,0.0171,0.0000,0.9540,0.0005,0.4147,0.1378,0.0010,0.0007,0.0000,0.0000,0.0005
2309,28.9614,0.0000,15.5279,5.3995,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0017,0.0408,0.0385,0.0033,0.0039,5.3995,0.0139,0.0000,0.9443,0.0004,0.4112,0.1494,0.0010,0.0012,0.0000,0.0000,0.0002
2310,28.9779,0.0000,17.2098,5.3000,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0015,0.0444,0.0437,0.0047,0.0073,5.3000,0.0216,0.0000,1.0743,0.0003,0.4337,0.1845,0.0007,0.0003,0.0000,0.0000,0.0003
2311,28.9940,0.0000,16.7463,4.7626,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0011,0.0335,0.0354,0.0033,0.0038,4.7626,0.0131,0.0000,0.8973,0.0002,0.3910,0.1349,0.0008,0.0005,0.0000,0.0000,0.0002
2312,29.0159,0.0000,16.5463,9.9070,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0016,0.0434,0.0432,0.0041,0.0038,9.9070,0.0094,0.0000,5.6867,0.0002,0.3009,0.0907,0.5500,0.0005,0.0000,0.0000,4.3584
2313,29.0295,0.0000,15.9654,6.6470,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0001,0.0014,0.0472,0.0622,0.0071,0.0056,6.6470,0.0237,0.0000,1.0306,0.0003,0.4183,0.1710,0.0016,0.0003,0.0000,0.0000,0.0003
2314,29.0447,0.0000,22.0990,5.3272,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0011,0.0384,0.0322,0.0034,0.0031,5.3272,0.0095,0.0000,0.8451,0.0002,0.3794,0.1213,0.0006,0.0003,0.0000,0.0000,0.0002
2315,29.0618,0.0000,14.2114,5.4954,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0007,0.0022,0.0311,0.0475,0.0036,0.0043,5.4954,0.0178,0.0000,0.9436,0.0003,0.3513,0.1071,0.0007,0.0004,0.0000,0.0000,0.0003
2316,29.0776,0.0000,15.1616,4.9892,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0018,0.0286,0.0619,0.0035,0.0035,4.9892,0.0121,0.0000,0.7111,0.0005,0.2993,0.1200,0.0010,0.0005,0.0000,0.0000,0.0004
2317,29.0945,0.0000,16.3370,5.0471,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0005,0.0017,0.0568,0.0581,0.0040,0.0049,5.0471,0.0119,0.0000,1.0480,0.0005,0.3976,0.2168,0.0011,0.0004,0.0000,0.0000,0.0002
2318,29.1111,0.0000,15.9741,5.0466,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0014,0.0465,0.0412,0.0054,0.0029,5.0466,0.0177,0.0000,0.9591,0.0004,0.4198,0.1386,0.0009,0.0006,0.0000,0.0000,0.0006
2319,29.1276,0.0000,16.7443,4.9608,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0012,0.0364,0.0306,0.0035,0.0026,4.9608,0.0106,0.0000,0.8707,0.0002,0.2925,0.1214,0.0010,0.0007,0.0000,0.0000,0.0004
2320,29.1441,0.0000,17.2603,4.8045,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0015,0.0443,0.0428,0.0066,0.0036,4.8045,0.0126,0.0000,0.9387,0.0002,0.4104,0.1352,0.0011,0.0005,0.0000,0.0000,0.0006
2321,29.1608,0.0000,15.8040,4.8404,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0014,0.0294,0.0468,0.0062,0.0034,4.8404,0.0098,0.0000,0.6905,0.0003,0.2985,0.1074,0.0007,0.0003,0.0000,0.0000,0.0002
2322,29.1775,0.0000,16.7780,4.8581,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0013,0.0421,0.0431,0.0053,0.0036,4.8581,0.0109,0.0000,0.9588,0.0002,0.4084,0.1603,0.0011,0.0005,0.0000,0.0000,0.0003
2323,29.1945,0.0000,16.7771,5.0716,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0015,0.0468,0.0438,0.0054,0.0038,5.0716,0.0221,0.0000,0.9239,0.0005,0.2976,0.1557,0.0016,0.0007,0.0000,0.0000,0.0002
2324,29.2119,0.0000,16.6250,5.3547,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0005,0.0017,0.0451,0.0425,0.0055,0.0059,5.3547,0.0205,0.0000,0.9610,0.0007,0.4027,0.1734,0.0014,0.0008,0.0000,0.0000,0.0007
2325,29.2279,0.0000,17.0560,5.3127,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0006,0.0010,0.0376,0.0405,0.0035,0.0025,5.3127,0.0094,0.0000,0.9708,0.0003,0.4016,0.1246,0.0006,0.0003,0.0000,0.0000,0.0003
2326,29.2443,0.0000,17.7371,4.9794,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0003,0.0010,0.0422,0.0490,0.0034,0.0034,4.9794,0.0141,0.0000,0.9152,0.0003,0.3962,0.1271,0.0007,0.0008,0.0000,0.0000,0.0004
2327,29.2612,0.0000,15.1806,5.2991,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0001,0.0012,0.0463,0.0437,0.0040,0.0033,5.2991,0.0126,0.0000,0.9847,0.0004,0.3973,0.1610,0.0014,0.0011,0.0000,0.0000,0.0003
2328,29.2782,0.0000,16.5630,5.4857,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0010,0.0021,0.0521,0.0538,0.0055,0.0040,5.4857,0.0217,0.0000,1.0010,0.0004,0.4302,0.1660,0.0006,0.0007,0.0000,0.0000,0.0003
2329,29.2945,0.0000,17.0026,5.2546,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0013,0.0322,0.0316,0.0031,0.0034,5.2546,0.0089,0.0000,1.0749,0.0002,0.4583,0.1132,0.0015,0.0005,0.0000,0.0000,0.0004
2330,29.3117,0.0000,17.0192,5.7618,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,361,0,0,100,5,17,17,0,0,45079,1415,0,0,880869376,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,14,16,24,16,47,68,0.0002,0.0024,0.0500,0.0506,0.0061,0.0063,5.7618,0.0117,0.0000,1.0610,0.0004,0.4474,0.1795,0.0013,0.0012,0.0000,0.0000,0.0004
