frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms
28390,393.6343,2870.7333,29.6293,12.7307,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,12.7307,0.0355,0.0000,0.9901
28391,393.7088,2870.7333,31.1307,57.2702,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,57.2702,0.0501,0.0000,48.5058
28392,393.8066,2870.7333,24.8051,16.0706,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,16.0706,0.0417,0.0000,0.9075
28393,393.8255,2870.7333,131.8845,16.5990,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,16.5990,0.0423,0.0000,2.7470
28394,393.8312,2870.7333,20.3279,4.5852,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,4.5852,0.0469,0.0000,0.8249
28395,393.8449,2870.7333,13.5752,4.9882,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,4.9882,0.0295,0.0000,0.8939
28396,393.8650,2870.7333,20.8397,4.4491,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937713664,4.4491,0.0607,0.0000,0.8683
28397,393.8801,2870.7333,15.6232,3.9233,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937676800,3.9233,0.0684,0.0000,0.7463
28398,393.8878,2870.7333,7.5286,4.1708,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.1708,0.0365,0.0000,0.7113
28399,393.9049,2870.7333,17.0326,4.2023,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.2023,0.0340,0.0000,0.6545
28400,393.9131,2870.7333,7.9200,4.2970,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.2970,0.0387,0.0000,0.9135
28401,393.9266,2870.7333,13.6700,4.0685,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.0685,0.0394,0.0000,0.7491
28402,393.9397,2870.7333,12.6661,4.5111,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.5111,0.0468,0.0000,0.8960
28403,393.9529,2870.7333,12.7069,3.9995,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,3.9995,0.0427,0.0000,0.8055
28404,393.9648,2870.7333,11.6738,5.1134,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,5.1134,0.0468,0.0000,0.8953
28405,393.9751,2870.7333,9.5301,5.6846,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,5.6846,0.0269,0.0000,0.6634
28406,393.9830,2870.7333,9.2419,4.7802,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,4.7802,0.0264,0.0000,0.8468
28407,393.9938,2870.7333,9.5381,5.7554,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,5.7554,0.0434,0.0000,0.8304
28408,394.0102,2870.7333,9.6940,12.4963,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937668608,12.4963,0.0460,0.0000,0.6984
28409,394.0801,2870.7333,21.4025,60.1305,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,937652224,60.1305,0.0315,0.0000,49.1853
28410,394.0865,2870.7333,28.3409,3.3600,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,932532224,3.3600,0.0266,0.0000,0.6792
28411,394.0940,2870.7333,41.3447,5.4036,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.4036,0.0492,0.0000,0.7694
28412,394.1073,2870.7333,13.4500,5.3215,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.3215,0.0449,0.0000,0.7788
28413,394.1187,2870.7333,12.5228,4.1443,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.1443,0.0363,0.0000,0.7385
28414,394.1329,2870.7333,14.1364,4.0907,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.0907,0.0465,0.0000,0.7511
28415,394.1573,2870.7333,13.1952,14.9784,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,14.9784,0.0462,0.0000,0.8814
28416,394.1750,2870.7333,21.9572,11.1675,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,11.1675,0.0390,0.0000,1.4034
28417,394.1875,2870.7333,12.7356,10.4604,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,10.4604,0.0300,0.0000,1.0051
28418,394.1953,2870.7333,13.4476,4.6190,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.6190,0.0277,0.0000,0.6920
28419,394.2055,2870.7333,10.8737,4.4762,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.4762,0.0612,0.0000,0.8834
28420,394.2193,2870.7333,14.1557,4.3960,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.3960,0.0351,0.0000,0.6890
28421,394.2289,2870.7333,9.3011,4.2100,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.2100,0.0253,0.0000,0.7978
28422,394.2378,2870.7333,9.2400,4.0510,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.0510,0.0277,0.0000,0.8130
28423,394.2505,2870.7333,9.5356,7.0595,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.0595,0.0619,0.0000,0.7718
28424,394.2603,2870.7333,12.5448,4.4059,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.4059,0.0369,0.0000,0.7886
28425,394.2704,2870.7333,9.8832,4.6184,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.6184,0.0299,0.0000,0.9794
28426,394.2802,2870.7333,10.2212,4.2433,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.2433,0.0363,0.0000,0.6865
28427,394.2918,2870.7333,9.2601,5.7190,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.7190,0.0454,0.0000,0.6895
28428,394.3001,2870.7333,9.9179,4.7381,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.7381,0.0308,0.0000,0.8975
28429,394.3100,2870.7333,9.0759,5.6824,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.6824,0.0387,0.0000,0.9555
28430,394.3192,2870.7333,9.0514,5.8900,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.8900,0.0629,0.0000,1.1300
28431,394.3323,2870.7333,9.5525,9.3730,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,9.3730,0.0497,0.0000,1.1573
28432,394.3381,2870.7333,10.0373,4.7670,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.7670,0.0378,0.0000,0.6682
28433,394.3481,2870.7333,8.7910,4.5915,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.5915,0.0757,0.0000,0.7733
28434,394.3594,2870.7333,10.7940,6.9895,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.9895,0.0561,0.0000,0.7818
28435,394.3676,2870.7333,10.0353,5.1857,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.1857,0.0329,0.0000,0.9098
28436,394.4182,2870.7333,9.9330,41.4478,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,41.4478,0.0444,0.0000,33.9442
28437,394.4225,2870.7333,19.0785,3.7919,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,3.7919,0.0299,0.0000,0.7039
28438,394.4289,2870.7333,33.6177,4.0031,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.0031,0.0349,0.0000,0.7353
28439,394.4424,2870.7333,12.8695,4.3836,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.3836,0.0423,0.0000,0.8000
28440,394.4566,2870.7333,13.2462,5.3239,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.3239,0.0358,0.0000,0.8157
28441,394.4676,2870.7333,12.1522,4.2921,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.2921,0.0312,0.0000,0.6792
28442,394.4808,2870.7333,9.6763,7.7811,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.7811,0.0452,0.0000,0.7173
28443,394.4864,2870.7333,9.3772,3.9779,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,3.9779,0.0448,0.0000,0.7994
28444,394.4970,2870.7333,9.0432,5.4527,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.4527,0.0398,0.0000,0.8234
28445,394.5195,2870.7333,11.0583,12.7015,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,12.7015,0.0350,0.0000,0.8599
28446,394.5456,2870.7333,23.2445,16.1101,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,16.1101,0.0773,0.0000,0.9428
28447,394.5542,2870.7333,18.3048,7.2662,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.2662,0.0421,0.0000,0.9400
28448,394.5931,2870.7333,29.6144,17.9967,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,17.9967,0.0422,0.0000,1.0380
28449,394.6232,2870.7333,31.1570,12.0967,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,12.0967,0.0384,0.0000,0.9384
28450,394.6330,2870.7333,18.4054,7.2300,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.2300,0.0348,0.0000,0.9173
28451,394.6462,2870.7333,16.2054,6.5903,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.5903,0.0387,0.0000,1.0324
28452,394.6626,2870.7333,13.1011,9.6979,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,9.6979,0.0334,0.0000,0.8944
28453,394.6785,2870.7333,13.6245,11.6465,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,11.6465,0.0360,0.0000,0.9801
28454,394.6866,2870.7333,13.6890,6.8434,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.8434,0.0466,0.0000,0.9051
28455,394.7029,2870.7333,13.1432,9.9458,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,9.9458,0.0533,0.0000,0.9004
28456,394.7168,2870.7333,13.3541,10.2517,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,10.2517,0.0299,0.0000,0.8326
28457,394.7762,2870.7333,16.1585,49.6552,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,49.6552,0.0558,0.0000,39.8366
28458,394.7936,2870.7333,19.5083,12.9593,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,12.9593,0.0361,0.0000,0.9577
28459,394.8090,2870.7333,59.0011,6.9710,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.9710,0.0305,0.0000,1.0773
28460,394.8181,2870.7333,12.0085,5.1178,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.1178,0.0589,0.0000,1.0230
28461,394.8328,2870.7333,13.9283,5.0202,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.0202,0.0356,0.0000,1.0543
28462,394.8452,2870.7333,13.7829,4.4353,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.4353,0.0360,0.0000,1.1072
28463,394.8581,2870.7333,11.9335,5.2070,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.2070,0.0728,0.0000,1.0239
28464,394.8710,2870.7333,12.9245,5.4271,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.4271,0.0463,0.0000,1.0437
28465,394.8862,2870.7333,15.8245,4.8357,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,4.8357,0.0272,0.0000,0.8373
28466,394.9111,2870.7333,15.7693,13.1561,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,13.1561,0.0361,0.0000,1.0886
28467,394.9253,2870.7333,18.2810,9.7455,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,9.7455,0.0403,0.0000,1.1184
28468,394.9618,2870.7333,32.0482,14.4447,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,14.4447,0.0356,0.0000,0.9738
28469,394.9808,2870.7333,17.0612,15.9904,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,15.9904,0.0682,0.0000,1.3401
28470,394.9994,2870.7333,20.9294,12.6513,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,12.6513,0.0544,0.0000,1.0349
28471,395.0079,2870.7333,16.4951,6.0230,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.0230,0.0582,0.0000,1.0587
28472,395.0226,2870.7333,14.1178,6.5990,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,6.5990,0.0312,0.0000,1.1228
28473,395.0327,2870.7333,11.2634,5.2540,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.2540,0.0540,0.0000,0.9634
28474,395.0674,2870.7333,14.0402,25.9955,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,25.9955,0.0459,0.0000,1.2946
28475,395.1276,2870.7333,37.9645,46.6601,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,46.6601,0.0358,0.0000,32.4122
28476,395.1501,2870.7333,34.9310,15.7731,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,15.7731,0.0462,0.0000,0.9488
28477,395.1631,2870.7333,42.3609,5.3341,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.3341,0.0406,0.0000,1.0128
28478,395.1788,2870.7333,13.3266,7.8910,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.8910,0.0395,0.0000,1.0539
28479,395.1888,2870.7333,12.7664,5.9746,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.9746,0.0460,0.0000,1.2949
28480,395.2022,2870.7333,13.9961,5.4887,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,5.4887,0.0483,0.0000,1.0169
28481,395.2178,2870.7333,13.3027,7.7282,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,7.7282,0.0696,0.0000,1.0426
28482,395.2392,2870.7333,14.5783,13.4445,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,13.4445,0.0498,0.0000,0.9295
28483,395.2554,2870.7333,19.1745,10.7715,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,10.7715,0.0610,0.0000,1.0088
28484,395.2752,2870.7333,19.0232,10.0403,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,10.0403,0.0601,0.0000,1.1905
28485,395.2998,2870.7333,19.3794,17.0341,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,230,0,529920,59839,568,0,0,918708224,17.0341,0.0526,0.0000,3.2370
28486,395.3277,2870.8417,21.5141,22.5842,,false,13,0.008333,12.8923,0.1083,256.00,5.04,7.6045,22,1,230,0,529920,59839,568,0,0,918708224,22.5842,0.0572,12.8923,1.1029
28487,395.3419,2871.9667,17.4159,13.1165,,false,135,0.008333,8.0560,1.1250,256.00,64.60,7.7536,22,1,230,0,529920,59839,568,0,0,918708224,13.1165,0.0420,8.0560,0.8600
28488,395.3558,2873.1500,16.4069,13.2265,,false,142,0.008333,8.0367,1.1833,256.00,72.12,7.9131,22,1,230,0,529920,59839,568,0,0,918708224,13.2265,0.0525,8.0367,0.9674
28489,395.3700,2874.0833,14.0193,13.4919,,false,112,0.008333,8.0699,0.9333,256.00,66.57,5.1841,22,1,230,0,529920,59839,568,0,0,918708224,13.4919,0.0456,8.0699,0.8202
28490,395.3834,2875.3500,13.3915,12.8592,,false,152,0.008333,8.0500,1.2667,256.00,94.59,0.0653,22,1,230,0,529920,59839,568,0,0,918708224,12.8592,0.0457,8.0500,0.7840
28491,395.4030,2876.6083,14.7309,13.0610,,false,151,0.008333,8.0358,1.2583,256.00,85.42,4.5149,22,1,230,0,529920,59839,568,0,0,918708224,13.0610,0.0596,8.0358,0.7819
28492,395.4155,2878.0750,18.5335,11.8645,,false,176,0.008333,8.0300,1.4667,256.00,79.14,7.4348,22,1,230,0,529920,59839,568,0,0,918708224,11.8645,0.0549,8.0300,0.6927
28493,395.4271,2879.4750,12.6850,11.1795,,false,168,0.008333,8.0349,1.4000,256.00,110.37,4.7943,22,1,230,0,529920,59839,568,0,0,918708224,11.1795,0.0282,8.0349,0.6953
28494,395.4393,2880.7917,16.0840,11.6214,,false,158,0.008333,8.0337,1.3167,256.00,81.86,5.6267,22,1,230,0,529920,59839,568,0,0,918708224,11.6214,0.0559,8.0337,0.6634
28495,395.4729,2882.2333,14.2612,31.9196,,false,173,0.008333,8.0395,1.4417,256.00,101.09,6.4955,22,1,230,0,529920,59839,568,0,0,918708224,31.9196,0.0272,8.0395,19.6353
28496,395.4851,2883.4167,7.2951,11.5475,,false,142,0.008333,8.0387,1.1833,256.00,162.21,7.3846,22,1,230,0,529920,59839,568,0,0,918708224,11.5475,0.0278,8.0387,0.6953
28497,395.4977,2884.7083,30.5032,11.9589,,false,155,0.008333,8.0411,1.2917,256.00,42.35,7.8618,22,1,230,0,529920,59839,568,0,0,918708224,11.9589,0.0637,8.0411,0.7286
28498,395.5107,2886.0000,13.2419,12.3666,,false,155,0.008333,8.0164,1.2917,256.00,97.54,6.1116,22,1,230,0,529920,59839,568,0,0,918708224,12.3666,0.0436,8.0164,0.7431
28499,395.5237,2887.4667,14.4047,12.5034,,false,176,0.008333,8.0341,1.4667,256.00,101.82,2.0570,22,1,230,0,529920,59839,568,0,0,918708224,12.5034,0.0362,8.0341,0.7051
28500,395.5440,2888.5500,14.4148,18.6088,,false,130,0.008333,8.0220,1.0833,256.00,75.15,0.5807,22,1,230,0,529920,59839,568,0,0,918708224,18.6088,0.0617,8.0220,0.9920
28501,395.5595,2889.4500,20.3401,14.7439,,false,108,0.008333,8.0481,0.9000,256.00,44.25,7.6525,22,1,230,0,529920,59839,568,0,0,918708224,14.7439,0.0622,8.0481,1.0933
28502,395.5755,2890.3167,12.9511,14.8531,,false,104,0.008333,8.0327,0.8667,256.00,66.92,6.4787,22,1,230,0,529920,59839,568,0,0,918708224,14.8531,0.0574,8.0327,1.1349
28503,395.5959,2891.1500,19.1765,19.1423,,false,100,0.008333,8.1479,0.8333,256.00,43.46,7.3337,22,1,230,0,529920,59839,568,0,0,918708224,19.1423,0.0652,8.1479,1.3232
28504,395.6118,2891.8000,16.5071,14.5095,,false,78,0.008333,8.0532,0.6500,256.00,39.38,8.1526,22,1,230,0,529920,59839,568,0,0,918708224,14.5095,0.0524,8.0532,0.8942
28505,395.6262,2893.0833,20.1479,13.5884,,false,154,0.008333,8.0327,1.2833,256.00,63.70,7.6934,22,1,230,0,529920,59839,568,0,0,918708224,13.5884,0.0596,8.0327,0.9111
28506,395.6396,2894.4167,12.6735,12.8339,,false,160,0.008333,8.0416,1.3333,256.00,105.21,2.1056,22,1,230,0,529920,59839,568,0,0,918708224,12.8339,0.0467,8.0416,0.7451
28507,395.6553,2895.8000,12.9090,12.2814,,false,166,0.008333,8.0201,1.3833,256.00,107.16,6.8067,22,1,230,0,529920,59839,568,0,0,918708224,12.2814,0.0461,8.0201,0.8703
28508,395.6679,2897.2000,15.7086,11.8523,,false,168,0.008333,8.0259,1.4000,256.00,89.12,3.2173,22,1,230,0,529920,59839,568,0,0,918708224,11.8523,0.0558,8.0259,0.7377
28509,395.6807,2898.6167,11.9202,12.2711,,false,170,0.008333,8.0097,1.4167,256.00,118.85,4.7900,22,1,230,0,529920,59839,568,0,0,918708224,12.2711,0.0384,8.0097,0.7682
28510,395.6944,2899.8750,11.6945,12.9289,,false,151,0.008333,8.0480,1.2583,256.00,107.60,6.9256,22,1,230,0,529920,59839,568,0,0,918708224,12.9289,0.0487,8.0480,0.8563
28511,395.7075,2901.1750,15.2627,12.6052,,false,156,0.008333,8.0239,1.3000,256.00,85.17,5.8476,22,1,230,0,529920,59839,568,0,0,918708224,12.6052,0.0489,8.0239,0.8098
28512,395.7201,2902.5250,12.8489,11.9632,,false,162,0.008333,8.0332,1.3500,256.00,105.07,3.4911,22,1,230,0,529920,59839,568,0,0,918708224,11.9632,0.0359,8.0332,0.8021
28513,395.7335,2903.8667,12.6064,11.8564,,false,161,0.008333,8.0261,1.3417,256.00,106.43,5.7193,22,1,230,0,529920,59839,568,0,0,918708224,11.8564,0.0301,8.0261,0.8076
28514,395.7456,2905.1917,12.6626,11.5070,,false,159,0.008333,8.0246,1.3250,256.00,104.64,5.6710,22,1,230,0,529920,59839,568,0,0,918708224,11.5070,0.0261,8.0246,0.7338
28515,395.7586,2906.4917,12.2070,12.4251,,false,156,0.008333,8.0432,1.3000,256.00,106.50,5.6692,22,1,230,0,529920,59839,568,0,0,918708224,12.4251,0.0384,8.0432,0.8932
28516,395.7759,2907.6500,12.6077,16.6062,,false,139,0.008333,8.0626,1.1583,256.00,91.87,8.2435,22,1,230,0,529920,59839,568,0,0,918708224,16.6062,0.0713,8.0626,1.1334
28517,395.7912,2908.6500,17.1858,14.4363,,false,120,0.008333,8.0222,1.0000,256.00,58.19,7.8144,22,1,230,0,529920,59839,568,0,0,918708224,14.4363,0.0569,8.0222,1.0146
28518,395.8077,2909.6917,16.1546,14.4695,,false,125,0.008333,8.0536,1.0417,256.00,64.48,1.7261,22,1,230,0,529920,59839,568,0,0,918708224,14.4695,0.0477,8.0536,0.9119
28519,395.8432,2910.7000,16.5745,34.5155,,false,121,0.008333,8.0209,1.0083,256.00,60.84,3.1189,22,1,230,0,529920,59839,568,0,0,918708224,34.5155,0.0359,8.0209,22.4964
28520,395.8568,2912.1500,14.3294,12.9834,,false,174,0.008333,8.0500,1.4500,256.00,101.19,4.7666,22,1,230,0,529920,59839,568,0,0,918708224,12.9834,0.0337,8.0500,0.7827
28521,395.8691,2913.6750,33.6764,11.7518,,false,183,0.008333,8.0245,1.5250,256.00,45.28,0.9288,22,1,230,0,529920,59839,568,0,0,918708224,11.7518,0.0414,8.0245,0.9867
28522,395.8812,2915.1667,13.3228,11.5639,,false,179,0.008333,8.0068,1.4917,256.00,111.96,3.2231,22,1,230,0,529920,59839,568,0,0,918708224,11.5639,0.0315,8.0068,0.6515
28523,395.8937,2916.5833,14.7755,12.0232,,false,170,0.008333,8.0415,1.4167,256.00,95.88,2.4211,22,1,230,0,529920,59839,568,0,0,918708224,12.0232,0.0409,8.0415,0.6783
28524,395.9120,2917.8667,15.3799,14.1945,,false,154,0.008333,8.0138,1.2833,256.00,83.44,6.3299,22,1,230,0,529920,59839,568,0,0,918708224,14.1945,0.0950,8.0138,1.0862
