frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1230,271.2772,101.3333,75.2830,10.0763,,false,9,0.008333,2.8307,0.0750,1.00,1.00,4.4150,22,1,40,0,53760,191,191,0,0,826519552,10.0763,0.0745,2.8307,1.3729,0.0000,0.0000
1231,271.3512,101.4083,75.0656,8.8905,,false,9,0.008333,2.7412,0.0750,1.00,1.00,4.4806,22,1,40,0,53760,191,191,0,0,826519552,8.8905,0.0707,2.7412,1.2709,0.0000,0.0000
1232,271.4275,101.4833,75.0138,9.9832,,false,9,0.008333,3.1103,0.0750,1.00,1.00,4.4944,22,1,40,0,53760,191,191,0,0,826519552,9.9832,0.0721,3.1103,1.1703,0.0000,0.0000
1233,271.5024,101.5583,74.7282,10.0667,,false,9,0.008333,2.9551,0.0750,1.00,1.00,4.2227,22,1,40,0,53760,191,191,0,0,826519552,10.0667,0.0774,2.9551,1.1531,0.0000,0.0000
1234,271.5892,101.6333,75.5175,21.4617,,false,9,0.008333,2.1461,0.0750,1.00,0.99,4.7402,22,1,40,0,53760,191,191,0,0,826523648,21.4617,0.0798,2.1461,13.9786,0.0000,0.0000
1235,271.6667,101.7250,91.2581,7.9411,,false,11,0.008333,2.5861,0.0917,1.00,1.00,4.3316,22,1,40,0,53760,191,191,0,0,826523648,7.9411,0.0714,2.5861,0.8656,0.0000,0.0000
1236,271.7430,101.8000,74.6852,9.4055,,false,9,0.008333,2.9708,0.0750,1.00,1.00,4.0168,22,1,40,0,53760,191,191,0,0,826523648,9.4055,0.0745,2.9708,1.2129,0.0000,0.0000
1237,271.8199,101.8750,75.1482,11.2526,,false,9,0.008333,2.9966,0.0750,1.00,1.00,4.1651,22,1,40,0,53760,191,191,0,0,826523648,11.2526,0.0815,2.9966,1.4039,0.0000,0.0000
1238,271.8937,101.9500,75.0228,9.8394,,false,9,0.008333,3.1548,0.0750,1.00,1.00,4.1879,22,1,40,0,53760,191,191,0,0,826523648,9.8394,0.0737,3.1548,1.1702,0.0000,0.0000
1239,271.9830,102.0250,75.3974,24.2085,,false,9,0.008333,3.2368,0.0750,1.00,0.99,4.5853,22,1,40,0,53760,191,191,0,0,826523648,24.2085,0.0643,3.2368,15.6645,0.0000,0.0000
1240,272.0524,102.1083,82.9314,10.4507,,false,10,0.008333,3.7301,0.0833,1.00,1.00,4.1834,22,1,40,0,53760,191,191,0,0,826523648,10.4507,0.0683,3.7301,1.2141,0.0000,0.0000
1241,272.1279,102.1833,75.2601,10.6034,,false,9,0.008333,3.0111,0.0750,1.00,1.00,4.4436,22,1,40,0,53760,191,191,0,0,826523648,10.6034,0.0940,3.0111,1.5034,0.0000,0.0000
1242,272.2016,102.2583,75.0080,9.3802,,false,9,0.008333,3.0389,0.0750,1.00,1.00,4.4516,22,1,40,0,53760,191,191,0,0,826523648,9.3802,0.0777,3.0389,1.2527,0.0000,0.0000
1243,272.2774,102.3333,75.0306,9.9956,,false,9,0.008333,2.9149,0.0750,1.00,1.00,4.4822,22,1,40,0,53760,191,191,0,0,826523648,9.9956,0.0752,2.9149,1.2524,0.0000,0.0000
1244,272.3661,102.4083,74.9398,23.9108,,false,9,0.008333,3.0433,0.0750,1.00,1.00,4.4220,22,1,40,0,53760,191,191,0,0,826523648,23.9108,0.0637,3.0433,15.5482,0.0000,0.0000
1245,272.4291,102.4833,75.1016,11.6038,,false,9,0.008333,3.8861,0.0750,1.00,1.00,4.5236,22,1,40,0,53760,191,191,0,0,826523648,11.6038,0.0782,3.8861,1.1772,0.0000,0.0000
1246,272.5019,102.5583,74.7316,9.5854,,false,9,0.008333,2.9613,0.0750,1.00,1.00,4.2552,22,1,40,0,53760,191,191,0,0,826523648,9.5854,0.0728,2.9613,1.1601,0.0000,0.0000
1247,272.5782,102.6333,75.6138,10.2504,,false,9,0.008333,2.9910,0.0750,1.00,0.99,4.8690,22,1,40,0,53760,191,191,0,0,826527744,10.2504,0.1046,2.9910,1.2051,0.0000,0.0000
1248,272.6715,102.7250,91.0536,12.7815,,false,11,0.008333,4.0104,0.0917,1.00,1.00,4.2559,22,1,40,0,53760,191,191,0,0,826527744,12.7815,0.0766,4.0104,1.1624,0.0000,0.0000
1249,272.7578,102.8000,75.0515,23.8957,,false,9,0.008333,3.2168,0.0750,1.00,1.00,4.3074,22,1,40,0,53760,191,191,0,0,826527744,23.8957,0.0654,3.2168,15.1752,0.0000,0.0000
1250,272.8277,102.8833,82.9734,11.0527,,false,10,0.008333,3.9140,0.0833,1.00,1.00,3.9474,22,1,40,0,53760,191,191,0,0,826527744,11.0527,0.0737,3.9140,1.2061,0.0000,0.0000
1251,272.9012,102.9583,75.4015,9.0615,,false,9,0.008333,3.3322,0.0750,1.00,0.99,4.3490,22,1,40,0,53760,191,191,0,0,826527744,9.0615,0.0576,3.3322,1.4746,0.0000,0.0000
1252,272.9737,103.0333,74.4888,6.9465,,false,9,0.008333,1.9029,0.0750,1.00,1.00,3.8378,22,1,40,0,53760,191,191,0,0,826527744,6.9465,0.0576,1.9029,0.7010,0.0000,0.0000
1253,273.0530,103.1083,76.0056,10.2449,,false,9,0.008333,3.0169,0.0750,1.00,0.99,4.8434,22,1,40,0,53760,191,191,0,0,826527744,10.2449,0.0749,3.0169,1.1428,0.0000,0.0000
1254,273.1506,103.1917,83.1863,24.4916,,false,10,0.008333,3.4878,0.0833,1.00,1.00,4.6964,22,1,40,0,53760,191,191,0,0,826527744,24.4916,0.0778,3.4878,15.5632,0.0000,0.0000
1255,273.2106,103.2667,74.6721,10.1229,,false,9,0.008333,3.6016,0.0750,1.00,1.00,4.3685,22,1,40,0,53760,191,191,0,0,826527744,10.1229,0.0900,3.6016,1.3519,0.0000,0.0000
1256,273.2838,103.3417,74.6856,8.6991,,false,9,0.008333,2.8713,0.0750,1.00,1.00,4.0541,22,1,40,0,53760,191,191,0,0,826527744,8.6991,0.0796,2.8713,0.9644,0.0000,0.0000
1257,273.3612,103.4167,75.3810,10.7619,,false,9,0.008333,3.3541,0.0750,1.00,0.99,4.4350,22,1,40,0,53760,191,191,0,0,826527744,10.7619,0.0733,3.3541,1.1915,0.0000,0.0000
1258,273.4479,103.5000,84.0572,13.2155,,false,10,0.008333,4.7638,0.0833,1.00,0.99,5.1589,22,1,40,0,53760,191,191,0,0,826527744,13.2155,0.1159,4.7638,1.5179,0.0000,0.0000
1259,273.5343,103.5750,74.4142,25.1122,,false,9,0.008333,3.7739,0.0750,1.00,1.00,4.5732,22,1,40,0,53760,191,191,0,0,826527744,25.1122,0.0660,3.7739,15.5072,0.0000,0.0000
1260,273.6032,103.6583,83.0217,11.2527,,false,10,0.008333,3.6698,0.0833,1.00,1.00,4.2615,22,1,40,0,53760,191,191,0,0,826531840,11.2527,0.1132,3.6698,1.1631,0.0000,0.0000
1261,273.6943,103.7500,94.7786,7.5658,,false,11,0.008333,2.5286,0.0917,1.00,0.97,7.3734,22,1,40,0,53760,191,191,0,0,826531840,7.5658,0.0571,2.5286,0.8316,0.0000,0.0000
1262,273.7693,103.8250,72.0613,10.3664,,false,9,0.008333,3.9630,0.0750,1.00,1.00,4.4347,22,1,40,0,53760,191,191,0,0,826531840,10.3664,0.0646,3.9630,1.1318,0.0000,0.0000
1263,273.8460,103.9000,75.1183,11.8903,,false,9,0.008333,3.7888,0.0750,1.00,1.00,4.5531,22,1,40,0,53760,191,191,0,0,826531840,11.8903,0.1074,3.7888,1.2280,0.0000,0.0000
1264,273.9463,103.9833,82.9655,26.3903,,false,10,0.008333,3.0414,0.0833,1.00,1.00,4.1852,22,1,40,0,53760,191,191,0,0,826531840,26.3903,0.0691,3.0414,15.6561,0.0000,0.0000
1265,274.0016,104.0583,75.3136,9.4544,,false,9,0.008333,2.8458,0.0750,1.00,1.00,4.4988,22,1,40,0,53760,191,191,0,0,826531840,9.4544,0.0848,2.8458,1.1330,0.0000,0.0000
1266,274.0743,104.1333,74.2383,8.1293,,false,9,0.008333,2.2007,0.0750,1.00,1.00,3.7372,22,1,40,0,53760,191,191,0,0,826531840,8.1293,0.0919,2.2007,0.9477,0.0000,0.0000
1267,274.1620,104.2167,84.4607,10.9590,,false,10,0.008333,3.4774,0.0833,1.00,0.99,4.8645,22,1,40,0,53760,191,191,0,0,826392576,10.9590,0.1002,3.4774,1.2203,0.0000,0.0000
1268,274.2388,104.2917,76.2812,11.6053,,false,9,0.008333,3.1129,0.0750,1.00,0.98,6.1457,22,1,40,0,53760,191,191,0,0,826245120,11.6053,0.1208,3.1129,1.5815,0.0000,0.0000
1269,274.3358,104.3750,83.5952,24.9615,,false,10,0.008333,3.5026,0.0833,1.00,1.00,6.4075,22,1,40,0,53760,191,191,0,0,826245120,24.9615,0.0688,3.5026,15.7083,0.0000,0.0000
1270,274.3979,104.4500,75.8670,11.1687,,false,9,0.008333,4.2155,0.0750,1.00,0.99,7.2745,22,1,40,0,53760,191,191,0,0,826245120,11.1687,0.0717,4.2155,1.1133,0.0000,0.0000
1271,274.4733,104.5250,73.0643,13.3746,,false,9,0.008333,4.2890,0.0750,1.00,1.00,5.3388,22,1,40,0,53760,191,191,0,0,826245120,13.3746,0.0788,4.2890,1.4668,0.0000,0.0000
1272,274.5546,104.6083,83.4749,11.1552,,false,10,0.008333,3.3123,0.0833,1.00,1.00,5.4803,22,1,40,0,53760,191,191,0,0,826245120,11.1552,0.0820,3.3123,1.4624,0.0000,0.0000
1273,274.6295,104.6833,75.6991,10.5819,,false,9,0.008333,2.9295,0.0750,1.00,0.99,6.1794,22,1,40,0,53760,191,191,0,0,826249216,10.5819,0.0757,2.9295,1.3988,0.0000,0.0000
1274,274.7375,104.7750,91.0847,27.4496,,false,11,0.008333,4.6335,0.0917,1.00,1.00,5.5975,22,1,40,0,53760,191,191,0,0,826249216,27.4496,0.0640,4.6335,16.9917,0.0000,0.0000
1275,274.7956,104.8500,74.8566,10.6579,,false,9,0.008333,3.2489,0.0750,1.00,1.00,5.4540,22,1,40,0,53760,191,191,0,0,826249216,10.6579,0.0705,3.2489,1.2175,0.0000,0.0000
1276,274.8708,104.9250,75.0750,10.6198,,false,9,0.008333,3.2571,0.0750,1.00,1.00,5.5290,22,1,40,0,53760,191,191,0,0,826249216,10.6198,0.0774,3.2571,1.2098,0.0000,0.0000
1277,274.9469,105.0000,74.8617,11.8546,,false,9,0.008333,4.0043,0.0750,1.00,1.00,5.3907,22,1,40,0,53760,191,191,0,0,826249216,11.8546,0.0855,4.0043,1.2034,0.0000,0.0000
1278,275.0331,105.0833,84.0785,14.1739,,false,10,0.008333,4.2115,0.0833,1.00,0.99,6.1359,22,1,40,0,53760,191,191,0,0,826249216,14.1739,0.1225,4.2115,1.5626,0.0000,0.0000
1279,275.1100,105.1583,73.5087,17.7013,,false,9,0.008333,2.9521,0.0750,1.00,1.00,4.6446,22,1,40,0,53760,191,191,0,0,826249216,17.7013,0.0640,2.9521,10.0954,0.0000,0.0000
1280,275.1864,105.2417,84.0007,10.0780,,false,10,0.008333,3.1017,0.0833,1.00,0.99,5.3120,22,1,40,0,53760,191,191,0,0,826249216,10.0780,0.0908,3.1017,1.5951,0.0000,0.0000
1281,275.2679,105.3167,75.9872,15.2564,,false,9,0.008333,3.4811,0.0750,1.00,0.99,6.2992,22,1,40,0,53760,191,191,0,0,826249216,15.2564,0.1037,3.4811,1.3515,0.0000,0.0000
1282,275.3483,105.4000,84.6173,11.2248,,false,10,0.008333,3.5366,0.0833,1.00,0.98,7.5832,22,1,40,0,53760,191,191,0,0,826249216,11.2248,0.0953,3.5366,1.2117,0.0000,0.0000
1283,275.4197,105.4750,72.3179,10.1330,,false,9,0.008333,3.1662,0.0750,1.00,1.00,4.9011,22,1,40,0,53760,191,191,0,0,826249216,10.1330,0.0826,3.1662,1.2235,0.0000,0.0000
1284,275.5197,105.5583,83.1131,27.1685,,false,10,0.008333,3.4044,0.0833,1.00,1.00,4.6809,22,1,40,0,53760,191,191,0,0,826249216,27.1685,0.0764,3.4044,17.9913,0.0000,0.0000
1285,275.5806,105.6333,76.1185,11.9318,,false,9,0.008333,2.9757,0.0750,1.00,0.99,5.7994,22,1,40,0,53760,191,191,0,0,826249216,11.9318,0.1095,2.9757,1.4701,0.0000,0.0000
1286,275.6726,105.7250,90.2046,13.6034,,false,11,0.008333,4.8378,0.0917,1.00,1.00,4.3373,22,1,40,0,53760,191,191,0,0,826253312,13.6034,0.1064,4.8378,1.4158,0.0000,0.0000
1287,275.7563,105.8083,84.1729,13.3061,,false,10,0.008333,3.5365,0.0833,1.00,0.99,5.1769,22,1,40,0,53760,191,191,0,0,826253312,13.3061,0.0863,3.5365,1.3376,0.0000,0.0000
1288,275.8296,105.8833,74.7256,11.9555,,false,9,0.008333,3.9380,0.0750,1.00,1.00,4.9024,22,1,40,0,53760,191,191,0,0,826253312,11.9555,0.0733,3.9380,1.1558,0.0000,0.0000
1289,275.9257,105.9667,82.7543,25.3185,,false,10,0.008333,4.4321,0.0833,1.00,1.00,4.3234,22,1,40,0,53760,191,191,0,0,826253312,25.3185,0.0644,4.4321,15.1994,0.0000,0.0000
1290,275.9829,106.0417,75.0738,7.6279,,false,9,0.008333,2.3910,0.0750,1.00,1.00,4.3972,22,1,40,0,53760,191,191,0,0,826253312,7.6279,0.0605,2.3910,1.0077,0.0000,0.0000
1291,276.0608,106.1167,75.0072,10.0430,,false,9,0.008333,3.2182,0.0750,1.00,1.00,4.4044,22,1,40,0,53760,191,191,0,0,826253312,10.0430,0.0919,3.2182,1.2085,0.0000,0.0000
1292,276.1316,106.1917,75.0871,6.4759,,false,9,0.008333,1.9162,0.0750,1.00,1.00,4.4915,22,1,40,0,53760,191,191,0,0,826253312,6.4759,0.0529,1.9162,0.7322,0.0000,0.0000
1293,276.2169,106.2750,82.9473,8.4479,,false,10,0.008333,2.7454,0.0833,1.00,1.00,4.1054,22,1,40,0,53760,191,191,0,0,826253312,8.4479,0.0580,2.7454,0.9373,0.0000,0.0000
1294,276.3048,106.3500,75.5153,20.6418,,false,9,0.008333,3.0348,0.0750,1.00,0.99,4.6207,22,1,40,0,53760,191,191,0,0,826253312,20.6418,0.0540,3.0348,12.9205,0.0000,0.0000
1295,276.3645,106.4250,74.0428,6.4857,,false,9,0.008333,1.9038,0.0750,1.00,1.00,3.6635,22,1,40,0,53760,191,191,0,0,826253312,6.4857,0.0529,1.9038,0.6851,0.0000,0.0000
1296,276.4502,106.5083,83.6666,8.5298,,false,10,0.008333,2.2623,0.0833,1.00,1.00,3.9968,22,1,40,0,53760,191,191,0,0,826253312,8.5298,0.0521,2.2623,0.7551,0.0000,0.0000
1297,276.5269,106.5833,75.3878,9.7174,,false,9,0.008333,2.8863,0.0750,1.00,0.99,4.3846,22,1,40,0,53760,191,191,0,0,826253312,9.7174,0.0669,2.8863,1.1611,0.0000,0.0000
1298,276.6028,106.6583,75.0428,10.6725,,false,9,0.008333,3.8502,0.0750,1.00,1.00,4.4274,22,1,40,0,53760,191,191,0,0,826253312,10.6725,0.0884,3.8502,1.1886,0.0000,0.0000
1299,276.7004,106.7417,83.8244,24.0523,,false,10,0.008333,3.2258,0.0833,1.00,0.99,4.9184,22,1,40,0,53760,191,191,0,0,826257408,24.0523,0.0655,3.2258,15.4044,0.0000,0.0000
1300,276.7692,106.8250,83.0157,9.8468,,false,10,0.008333,3.4175,0.0833,1.00,1.00,4.6008,22,1,40,0,53760,191,191,0,0,826257408,9.8468,0.0666,3.4175,1.1171,0.0000,0.0000
1301,276.8423,106.9000,74.9449,8.4665,,false,9,0.008333,2.9637,0.0750,1.00,1.00,4.5457,22,1,40,0,53760,191,191,0,0,826257408,8.4665,0.0786,2.9637,0.8404,0.0000,0.0000
1302,276.9192,106.9750,74.9740,10.0503,,false,9,0.008333,2.8712,0.0750,1.00,1.00,4.5197,22,1,40,0,53760,191,191,0,0,826257408,10.0503,0.0860,2.8712,1.1924,0.0000,0.0000
1303,276.9949,107.0500,75.2938,10.3184,,false,9,0.008333,3.1658,0.0750,1.00,1.00,4.8135,22,1,40,0,53760,191,191,0,0,826257408,10.3184,0.0787,3.1658,1.3567,0.0000,0.0000
1304,277.0921,107.1333,83.5374,24.3011,,false,10,0.008333,3.2922,0.0833,1.00,1.00,5.0176,22,1,40,0,53760,191,191,0,0,826257408,24.3011,0.0663,3.2922,15.6116,0.0000,0.0000
1305,277.1498,107.2083,74.0898,8.1056,,false,9,0.008333,2.2629,0.0750,1.00,1.00,4.1074,22,1,40,0,53760,191,191,0,0,826257408,8.1056,0.0679,2.2629,0.8476,0.0000,0.0000
1306,277.2241,107.2833,75.3884,7.0810,,false,9,0.008333,2.1572,0.0750,1.00,0.99,4.4957,22,1,40,0,53760,191,191,0,0,826257408,7.0810,0.0766,2.1572,0.8397,0.0000,0.0000
1307,277.3090,107.3667,83.3660,8.4422,,false,10,0.008333,2.5240,0.0833,1.00,1.00,4.5284,22,1,40,0,53760,191,191,0,0,826257408,8.4422,0.0736,2.5240,1.1047,0.0000,0.0000
1308,277.3862,107.4417,75.2217,10.2160,,false,9,0.008333,3.1991,0.0750,1.00,1.00,4.7501,22,1,40,0,53760,191,191,0,0,826257408,10.2160,0.0802,3.1991,1.1265,0.0000,0.0000
1309,277.4726,107.5167,74.8627,21.7490,,false,9,0.008333,2.5254,0.0750,1.00,1.00,4.6128,22,1,40,0,53760,191,191,0,0,826257408,21.7490,0.0724,2.5254,14.0356,0.0000,0.0000
1310,277.5367,107.5917,75.4032,10.2946,,false,9,0.008333,3.6075,0.0750,1.00,0.99,5.0160,22,1,40,0,53760,191,191,0,0,826257408,10.2946,0.0739,3.6075,1.1834,0.0000,0.0000
1311,277.6222,107.6750,82.6934,13.0109,,false,10,0.008333,3.7826,0.0833,1.00,1.00,4.3761,22,1,40,0,53760,191,191,0,0,826257408,13.0109,0.0995,3.7826,1.4431,0.0000,0.0000
1312,277.7049,107.7583,83.6708,10.1490,,false,10,0.008333,3.4495,0.0833,1.00,1.00,4.7135,22,1,40,0,53760,191,191,0,0,826261504,10.1490,0.0749,3.4495,1.2133,0.0000,0.0000
1313,277.7783,107.8333,75.2702,10.3125,,false,9,0.008333,2.9976,0.0750,1.00,1.00,4.9837,22,1,40,0,53760,191,191,0,0,826261504,10.3125,0.0899,2.9976,1.1480,0.0000,0.0000
1314,277.8744,107.9167,82.7770,23.7507,,false,10,0.008333,3.3625,0.0833,1.00,1.00,4.4273,22,1,40,0,53760,191,191,0,0,826261504,23.7507,0.0795,3.3625,15.2788,0.0000,0.0000
1315,277.9326,107.9917,74.6632,7.5695,,false,9,0.008333,2.0733,0.0750,1.00,1.00,4.0905,22,1,40,0,53760,191,191,0,0,826351616,7.5695,0.0742,2.0733,1.0513,0.0000,0.0000
1316,278.0115,108.0667,75.8229,10.2490,,false,9,0.008333,4.1354,0.0750,1.00,0.99,4.9134,22,1,40,0,53760,191,191,0,0,826351616,10.2490,0.0662,4.1354,1.1031,0.0000,0.0000
1317,278.0873,108.1417,74.7785,11.3086,,false,9,0.008333,3.2362,0.0750,1.00,1.00,4.6919,22,1,40,0,53760,191,191,0,0,826351616,11.3086,0.0747,3.2362,1.1842,0.0000,0.0000
1318,278.1683,108.2250,83.1658,9.4418,,false,10,0.008333,2.5330,0.0833,1.00,1.00,4.5244,22,1,40,0,53760,191,191,0,0,826351616,9.4418,0.0641,2.5330,1.0719,0.0000,0.0000
1319,278.2529,108.3000,74.9754,18.9808,,false,9,0.008333,2.6122,0.0750,1.00,1.00,4.4998,22,1,40,0,53760,191,191,0,0,826351616,18.9808,0.0559,2.6122,11.7503,0.0000,0.0000
1320,278.3192,108.3750,75.2773,9.8621,,false,9,0.008333,2.9109,0.0750,1.00,1.00,4.7772,22,1,40,0,53760,191,191,0,0,826351616,9.8621,0.0721,2.9109,1.1247,0.0000,0.0000
1321,278.3971,108.4500,77.3988,10.5014,,false,9,0.008333,3.0690,0.0750,1.00,0.97,7.1759,22,1,40,0,53760,191,191,0,0,826351616,10.5014,0.0781,3.0690,1.2473,0.0000,0.0000
1322,278.4709,108.5250,74.2051,10.0986,,false,9,0.008333,2.7432,0.0750,1.00,1.00,6.3811,22,1,40,0,53760,191,191,0,0,826351616,10.0986,0.0890,2.7432,1.1659,0.0000,0.0000
1323,278.5496,108.6083,82.1205,6.7272,,false,10,0.008333,1.9485,0.0833,1.00,1.00,5.1682,22,1,40,0,53760,191,191,0,0,826351616,6.7272,0.0606,1.9485,0.7972,0.0000,0.0000
1324,278.6435,108.6833,75.7741,24.8067,,false,9,0.008333,3.2122,0.0750,1.00,0.99,5.9423,22,1,40,0,53760,191,191,0,0,826351616,24.8067,0.0716,3.2122,15.8703,0.0000,0.0000
1325,278.7217,108.7750,91.7792,11.1510,,false,11,0.008333,3.7359,0.0917,1.00,1.00,6.0548,22,1,40,0,53760,191,191,0,0,826351616,11.1510,0.0728,3.7359,1.1552,0.0000,0.0000
1326,278.7953,108.8500,74.7716,10.0033,,false,9,0.008333,3.1604,0.0750,1.00,1.00,5.8264,22,1,40,0,53760,191,191,0,0,826355712,10.0033,0.0748,3.1604,1.3762,0.0000,0.0000
1327,278.8685,108.9250,74.6311,8.4993,,false,9,0.008333,2.2597,0.0750,1.00,1.00,5.4575,22,1,40,0,53760,191,191,0,0,826355712,8.4993,0.0703,2.2597,0.9083,0.0000,0.0000
1328,278.9444,109.0000,75.8723,8.3786,,false,9,0.008333,2.4408,0.0750,1.00,0.99,6.3298,22,1,40,0,53760,191,191,0,0,826355712,8.3786,0.0671,2.4408,0.9957,0.0000,0.0000
1329,279.0446,109.0833,83.1374,25.6584,,false,10,0.008333,3.3587,0.0833,1.00,1.00,6.1338,22,1,40,0,53760,191,191,0,0,826355712,25.6584,0.0723,3.3587,16.4585,0.0000,0.0000
1330,279.1008,109.1583,74.0639,7.8194,,false,9,0.008333,2.0100,0.0750,1.00,1.00,5.1977,22,1,40,0,53760,191,191,0,0,826355712,7.8194,0.0693,2.0100,0.7892,0.0000,0.0000
1331,279.1787,109.2333,75.4002,10.1385,,false,9,0.008333,2.9071,0.0750,1.00,0.99,5.5979,22,1,40,0,53760,191,191,0,0,826355712,10.1385,0.1019,2.9071,1.1813,0.0000,0.0000
1332,279.2591,109.3167,83.9445,6.7725,,false,10,0.008333,2.0305,0.0833,1.00,0.99,6.2091,22,1,40,0,53760,191,191,0,0,826355712,6.7725,0.0790,2.0305,0.6399,0.0000,0.0000
1333,279.3384,109.3917,74.5316,11.4952,,false,9,0.008333,2.9841,0.0750,1.00,1.00,5.7407,22,1,40,0,53760,191,191,0,0,826355712,11.4952,0.0597,2.9841,1.0018,0.0000,0.0000
1334,279.4277,109.4667,76.7552,23.9723,,false,9,0.008333,3.1057,0.0750,1.00,0.98,7.4959,22,1,40,0,53760,191,191,0,0,826355712,23.9723,0.0717,3.1057,15.3201,0.0000,0.0000
1335,279.4861,109.5417,72.0690,10.2572,,false,9,0.008333,3.3471,0.0750,1.00,1.00,4.5648,22,1,40,0,53760,191,191,0,0,826396672,10.2572,0.0740,3.3471,1.1916,0.0000,0.0000
1336,279.5693,109.6250,83.2784,10.0789,,false,10,0.008333,2.9698,0.0833,1.00,1.00,4.5099,22,1,40,0,53760,191,191,0,0,826396672,10.0789,0.0760,2.9698,1.0826,0.0000,0.0000
1337,279.6533,109.7083,83.5396,10.6733,,false,10,0.008333,3.4163,0.0833,1.00,1.00,4.7163,22,1,40,0,53760,191,191,0,0,826396672,10.6733,0.0737,3.4163,1.2549,0.0000,0.0000
1338,279.7287,109.7833,75.0638,11.0168,,false,9,0.008333,3.1125,0.0750,1.00,1.00,4.7801,22,1,40,0,53760,191,191,0,0,826396672,11.0168,0.0865,3.1125,1.2061,0.0000,0.0000
1339,279.8166,109.8583,75.0843,23.8954,,false,9,0.008333,2.8500,0.0750,1.00,1.00,4.8643,22,1,40,0,53760,191,191,0,0,826400768,23.8954,0.0730,2.8500,15.3411,0.0000,0.0000
1340,279.8801,109.9333,75.2889,12.0374,,false,9,0.008333,3.0766,0.0750,1.00,1.00,5.1532,22,1,40,0,53760,191,191,0,0,826400768,12.0374,0.0792,3.0766,1.3749,0.0000,0.0000
1341,279.9536,110.0083,75.0164,10.7234,,false,9,0.008333,3.1461,0.0750,1.00,1.00,5.1697,22,1,40,0,53760,191,191,0,0,826400768,10.7234,0.0747,3.1461,1.1748,0.0000,0.0000
1342,280.0309,110.0833,75.0487,12.5286,,false,9,0.008333,2.8717,0.0750,1.00,1.00,5.2183,22,1,40,0,53760,191,191,0,0,826400768,12.5286,0.0747,2.8717,1.1755,0.0000,0.0000
1343,280.1113,110.1667,83.5386,9.5958,,false,10,0.008333,3.1535,0.0833,1.00,1.00,5.4236,22,1,40,0,53760,191,191,0,0,826400768,9.5958,0.0713,3.1535,1.2674,0.0000,0.0000
1344,280.1974,110.2417,74.1310,21.6787,,false,9,0.008333,2.1450,0.0750,1.00,1.00,4.5546,22,1,40,0,53760,191,191,0,0,826400768,21.6787,0.0653,2.1450,14.6917,0.0000,0.0000
1345,280.2604,110.3167,74.8740,9.7562,,false,9,0.008333,2.9592,0.0750,1.00,1.00,4.4286,22,1,40,0,53760,191,191,0,0,826400768,9.7562,0.0634,2.9592,1.0934,0.0000,0.0000
1346,280.3362,110.3917,75.3372,10.2225,,false,9,0.008333,3.1846,0.0750,1.00,1.00,4.7658,22,1,40,0,53760,191,191,0,0,826400768,10.2225,0.0724,3.1846,1.1577,0.0000,0.0000
1347,280.4110,110.4667,75.6640,9.3408,,false,9,0.008333,2.9239,0.0750,1.00,0.99,5.4297,22,1,40,0,53760,191,191,0,0,826400768,9.3408,0.0646,2.9239,1.2363,0.0000,0.0000
1348,280.4867,110.5417,74.4448,10.7091,,false,9,0.008333,3.6451,0.0750,1.00,1.00,4.8745,22,1,40,0,53760,191,191,0,0,826400768,10.7091,0.0740,3.6451,1.2043,0.0000,0.0000
1349,280.5766,110.6167,74.9503,25.6084,,false,9,0.008333,2.9150,0.0750,1.00,1.00,4.8248,22,1,40,0,53760,191,191,0,0,826400768,25.6084,0.0842,2.9150,16.1870,0.0000,0.0000
1350,280.6454,110.7000,83.6626,10.5800,,false,10,0.008333,3.4989,0.0833,1.00,1.00,5.1541,22,1,40,0,53760,191,191,0,0,826400768,10.5800,0.0775,3.4989,1.2613,0.0000,0.0000
1351,280.7205,110.7750,75.1858,10.5584,,false,9,0.008333,3.3666,0.0750,1.00,1.00,5.3399,22,1,40,0,53760,191,191,0,0,826400768,10.5584,0.0934,3.3666,1.2876,0.0000,0.0000
1352,280.8024,110.8583,82.7617,9.9314,,false,10,0.008333,3.2908,0.0833,1.00,1.00,4.7682,22,1,40,0,53760,191,191,0,0,826404864,9.9314,0.0698,3.2908,1.1923,0.0000,0.0000
1353,280.8786,110.9333,74.8507,11.1089,,false,9,0.008333,3.7610,0.0750,1.00,1.00,4.6189,22,1,40,0,53760,191,191,0,0,826404864,11.1089,0.0688,3.7610,1.1315,0.0000,0.0000
1354,280.9679,111.0083,75.4468,24.9789,,false,9,0.008333,2.9365,0.0750,1.00,0.99,5.0657,22,1,40,0,53760,191,191,0,0,826404864,24.9789,0.0656,2.9365,16.7907,0.0000,0.0000
1355,281.0289,111.0833,75.5093,10.4424,,false,9,0.008333,2.8177,0.0750,1.00,0.99,5.5750,22,1,40,0,53760,191,191,0,0,826404864,10.4424,0.0840,2.8177,1.6402,0.0000,0.0000
