frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1298,18.2866,47.0333,20.6938,10.8595,,false,20,0.008333,0.9351,0.1667,8.00,8.00,4.4987,22,1,191,4,440064,35431,851,23,40,1011298304,0.000000,0.000000,0.000000,0.00,10.8595,0.0503,0.9351,0.0000,0.0000,4.7306,82.8972,43.5313
1299,18.3314,47.1917,19.6449,35.9472,,false,19,0.008333,1.0005,0.1583,8.00,8.00,3.3246,22,1,188,2,433152,35737,853,21,40,1011298304,0.000000,0.000000,0.000000,0.00,35.9472,0.0652,1.0005,0.0000,0.0000,5.2277,39.7781,15.8038
1300,18.3378,47.3417,18.8258,5.5238,,false,18,0.008333,0.6583,0.1500,8.00,7.97,3.9312,22,1,188,0,433152,35737,853,21,40,1011298304,0.000000,0.000000,0.000000,0.00,5.5238,0.0518,0.6583,0.0000,0.0000,0.6764,0.0000,0.0000
1301,18.3470,47.5500,25.8806,7.0957,,false,25,0.008333,1.1305,0.2083,8.00,8.00,2.6424,22,1,189,0,435456,35737,853,21,40,1011298304,0.000000,0.000000,0.000000,0.00,7.0957,0.0605,1.1305,0.0000,0.0000,0.8570,0.0000,0.0000
1302,18.3697,47.7000,19.3830,10.4470,,false,18,0.008333,0.8339,0.1500,8.00,7.74,7.7064,22,1,188,2,433152,35737,855,19,40,1011298304,0.000000,0.000000,0.000000,0.00,10.4470,0.0676,0.8339,0.0000,0.0000,4.6829,133.2949,13.9952
1303,18.4142,47.8583,19.1254,35.5911,,false,19,0.008333,1.0166,0.1583,8.00,8.00,2.3766,22,1,187,5,430848,36049,860,14,40,1011515392,0.000000,0.000000,0.000000,0.00,35.5911,0.0589,1.0166,0.0000,0.0000,4.6930,177.8554,36.1255
1304,18.4205,48.0083,19.1934,5.0206,,false,18,0.008333,0.6693,0.1500,8.00,7.82,5.9242,22,1,188,0,433152,36049,860,14,40,1011552256,0.000000,0.000000,0.000000,0.00,5.0206,0.0359,0.6693,0.0000,0.0000,0.7120,0.0000,0.0000
1305,18.4345,48.2167,26.2206,10.8358,,false,25,0.008333,1.0862,0.2083,8.00,7.95,7.3554,22,1,188,1,433152,36049,861,13,40,1011605504,0.000000,0.000000,0.000000,0.00,10.8358,0.0677,1.0862,0.0000,0.0000,4.7846,15.6616,6.4922
1306,18.4578,48.3833,20.6288,13.1501,,false,20,0.008333,0.9990,0.1667,8.00,8.00,5.7193,22,1,191,2,440064,36364,863,11,40,1011621888,0.000000,0.000000,0.000000,0.00,13.1501,0.0362,0.9990,0.0000,0.0000,6.7295,76.2428,13.7482
1307,18.4930,48.5333,19.0412,29.4349,,false,18,0.008333,1.0293,0.1500,8.00,7.88,8.0490,22,1,190,2,437760,36364,865,9,40,1011712000,0.000000,0.000000,0.000000,0.00,29.4349,0.0598,1.0293,0.0000,0.0000,3.9138,79.1213,13.1533
1308,18.5045,48.7000,20.1601,10.1381,,false,20,0.008333,0.5133,0.1667,8.00,8.00,2.6634,22,1,189,1,435456,36364,866,8,40,1011757056,0.000000,0.000000,0.000000,0.00,10.1381,0.0382,0.5133,0.0000,0.0000,4.8893,22.6491,9.4758
1309,18.5379,48.8917,24.5193,29.5730,,false,23,0.008333,1.2040,0.1917,8.00,7.82,7.1508,22,1,190,2,437760,36364,866,6,30,1011761152,0.000000,0.000000,0.000000,0.00,29.5730,0.0493,1.2040,0.0000,0.0000,3.6328,124.6117,13.1528
1310,18.5670,49.0333,17.2169,27.8058,,false,17,0.008333,0.5528,0.1417,8.00,8.00,3.2195,22,1,193,3,444672,36682,866,3,15,1011761152,0.000000,0.000000,0.000000,0.00,27.8058,0.0543,0.5528,0.0000,0.0000,3.7986,112.2493,23.3693
1311,18.5911,49.2250,24.4861,23.3311,,false,23,0.008333,1.1885,0.1917,8.00,7.83,7.4420,22,1,193,0,444672,36682,866,3,15,1011761152,0.000000,0.000000,0.000000,0.00,23.3311,0.0498,1.1885,0.0000,0.0000,0.5095,0.0000,0.0000
1312,18.6191,49.4250,24.2744,27.0978,,false,24,0.008333,1.1848,0.2000,8.00,8.00,1.6372,22,1,195,1,449280,37003,866,2,10,1011761152,0.000000,0.000000,0.000000,0.00,27.0978,0.0605,1.1848,0.0000,0.0000,3.7497,66.9948,8.7633
1313,18.6559,49.6083,22.8987,36.1652,,false,22,0.008333,1.1705,0.1833,8.00,8.00,1.4933,22,1,196,2,451584,37326,874,30,40,1011761152,0.000000,0.000000,0.000000,0.00,36.1652,0.0346,1.1705,0.0000,0.0000,15.0882,152.3759,16.6361
1314,18.6903,49.8333,28.6334,33.7126,,false,27,0.008333,0.9016,0.2250,8.00,7.86,5.5604,22,1,195,4,449280,37643,878,26,40,1011761152,0.000000,0.000000,0.000000,0.00,33.7126,0.0346,0.9016,0.0000,0.0000,4.6812,59.4148,28.9976
1315,18.7242,50.1333,37.2810,33.1215,,false,36,0.008333,1.0208,0.3000,8.00,8.00,3.8080,22,1,198,4,456192,37957,882,22,40,1011761152,0.000000,0.000000,0.000000,0.00,33.1215,0.0339,1.0208,0.0000,0.0000,4.7142,61.8205,26.1285
1316,18.7540,50.4083,34.9335,29.0673,,false,33,0.008333,1.0613,0.2750,8.00,7.87,8.2758,22,1,194,1,446976,38268,883,21,40,1011761152,0.000000,0.000000,0.000000,0.00,29.0673,0.0564,1.0613,0.0000,0.0000,4.5997,15.3787,6.1562
1317,18.7826,50.6833,34.1756,27.7904,,false,33,0.008333,1.0475,0.2750,8.00,8.00,6.6810,22,1,194,2,446976,38268,885,19,40,1011761152,0.000000,0.000000,0.000000,0.00,27.7904,0.0641,1.0475,0.0000,0.0000,4.5546,117.6654,12.4633
1318,18.8090,50.9250,29.7069,25.5881,,false,29,0.008333,0.9022,0.2417,8.00,8.00,2.6698,22,1,192,2,442368,38576,887,17,40,1011761152,0.000000,0.000000,0.000000,0.00,25.5881,0.0362,0.9022,0.0000,0.0000,3.2511,76.1417,12.7922
1319,18.8369,51.1583,29.7161,26.8212,,false,28,0.008333,0.9878,0.2333,8.00,7.85,7.0653,22,1,191,1,440064,38887,888,16,40,1011765248,0.000000,0.000000,0.000000,0.00,26.8212,0.0286,0.9878,0.0000,0.0000,3.2052,80.1864,8.7883
1320,18.8659,51.3833,27.8159,27.6315,,false,27,0.008333,0.8937,0.2250,8.00,8.00,4.5924,22,1,191,1,440064,38887,889,15,40,1011765248,0.000000,0.000000,0.000000,0.00,27.6315,0.0322,0.8937,0.0000,0.0000,4.4907,59.4730,6.5889
1321,18.8940,51.6000,27.3534,27.3258,,false,26,0.008333,1.1530,0.2167,8.00,7.92,6.7528,22,1,191,2,440064,38887,891,13,40,1011765248,0.000000,0.000000,0.000000,0.00,27.3258,0.0574,1.1530,0.0000,0.0000,4.5839,121.3074,12.8041
1322,18.9287,51.8167,26.6098,33.9483,,false,26,0.008333,0.9195,0.2167,8.00,8.00,2.9646,22,1,191,1,440064,38887,892,12,40,1011765248,0.000000,0.000000,0.000000,0.00,33.9483,0.0355,0.9195,0.0000,0.0000,4.4500,81.9041,9.1224
1323,18.9628,52.0417,28.3567,33.4664,,false,27,0.008333,1.3560,0.2250,8.00,7.93,4.8181,22,1,195,4,449280,39201,896,8,40,1011765248,0.000000,0.000000,0.000000,0.00,33.4664,0.0347,1.3560,0.0000,0.0000,4.7652,197.5525,26.1790
1324,18.9978,52.3167,34.0368,34.2688,,false,33,0.008333,1.1162,0.2750,8.00,8.00,2.1122,22,1,199,4,458496,39521,896,4,20,1011765248,0.000000,0.000000,0.000000,0.00,34.2688,0.0323,1.1162,0.0000,0.0000,4.8802,107.0011,25.5706
1325,19.0248,52.5917,35.1124,26.1978,,false,33,0.008333,1.0663,0.2750,8.00,7.83,8.0113,22,1,202,4,465408,39844,896,0,0,1011765248,0.000000,0.000000,0.000000,0.00,26.1978,0.0414,1.0663,0.0000,0.0000,3.6921,61.6154,25.0837
1326,19.0595,52.8750,35.0347,33.8776,,false,34,0.008333,1.1641,0.2833,8.00,8.00,4.9552,22,1,189,0,435456,40152,904,40,40,1011765248,0.000000,0.000000,0.000000,0.00,33.8776,0.0318,1.1641,0.0000,0.0000,12.4956,0.0000,0.0000
1327,19.0884,53.0833,25.8376,28.1200,,false,25,0.008333,0.5658,0.2083,8.00,8.00,3.3228,22,1,188,2,433152,40454,906,38,40,1011765248,0.000000,0.000000,0.000000,0.00,28.1200,0.0303,0.5658,0.0000,0.0000,6.8870,29.4937,13.5827
1328,19.1155,53.3667,35.4465,26.3661,,false,34,0.008333,1.1344,0.2833,8.00,7.99,3.5611,22,1,186,3,428544,40753,909,35,40,1011765248,0.000000,0.000000,0.000000,0.00,26.3661,0.0550,1.1344,0.0000,0.0000,3.2066,57.0670,21.0080
1329,19.1456,53.6000,29.3525,29.4391,,false,28,0.008333,1.2172,0.2333,8.00,7.95,5.0477,22,1,186,2,428544,40753,911,33,40,1011765248,0.000000,0.000000,0.000000,0.00,29.4391,0.0363,1.2172,0.0000,0.0000,4.8337,37.1614,16.0547
1330,19.1745,53.8083,26.4363,27.9579,,false,25,0.008333,0.8501,0.2083,8.00,7.88,8.2050,22,1,187,4,430848,40753,915,29,40,1011765248,0.000000,0.000000,0.000000,0.00,27.9579,0.0558,0.8501,0.0000,0.0000,4.3481,152.7290,28.6807
1331,19.2083,54.0583,30.5551,33.0972,,false,30,0.008333,1.0078,0.2500,8.00,8.00,2.6459,22,1,186,2,428544,41052,917,27,40,1011769344,0.000000,0.000000,0.000000,0.00,33.0972,0.0340,1.0078,0.0000,0.0000,4.5706,30.7722,13.1362
1332,19.2418,54.2833,28.6774,32.8650,,false,27,0.008333,0.9232,0.2250,8.00,7.85,7.0654,22,1,186,3,428544,41052,920,24,40,1011769344,0.000000,0.000000,0.000000,0.00,32.8650,0.0341,0.9232,0.0000,0.0000,4.2833,90.5065,19.2219
1333,19.2761,54.5583,33.6185,33.4913,,false,33,0.008333,1.0711,0.2750,8.00,8.00,1.0136,22,1,186,4,428544,41354,924,20,40,1011769344,0.000000,0.000000,0.000000,0.00,33.4913,0.0494,1.0711,0.0000,0.0000,4.4796,153.8294,28.3978
1334,19.3104,54.8250,34.0568,33.4861,,false,32,0.008333,1.1656,0.2667,8.00,7.83,6.8010,22,1,186,3,428544,41659,927,17,40,1011769344,0.000000,0.000000,0.000000,0.00,33.4861,0.0486,1.1656,0.0000,0.0000,4.7161,52.8412,19.1100
1335,19.3445,55.1083,34.9359,33.3281,,false,34,0.008333,1.0736,0.2833,8.00,8.00,2.9547,22,1,190,4,437760,41970,931,13,40,1011769344,0.000000,0.000000,0.000000,0.00,33.3281,0.0335,1.0736,0.0000,0.0000,4.6311,105.5105,25.5115
1336,19.3787,55.3750,33.3145,33.4912,,false,32,0.008333,1.1660,0.2667,8.00,8.00,2.8042,22,1,190,2,437760,41970,933,11,40,1011769344,0.000000,0.000000,0.000000,0.00,33.4912,0.0368,1.1660,0.0000,0.0000,4.6210,30.6577,12.8338
1337,19.4134,55.6500,34.9218,34.0413,,false,33,0.008333,1.2021,0.2750,8.00,7.87,7.1789,22,1,192,4,442368,42284,936,7,35,1011769344,0.000000,0.000000,0.000000,0.00,34.0413,0.0464,1.2021,0.0000,0.0000,4.7369,161.6569,28.1811
1338,19.4493,55.9167,33.1365,35.0826,,false,32,0.008333,1.5142,0.2667,8.00,8.00,5.6043,22,1,194,3,446976,42601,936,4,20,1011769344,0.000000,0.000000,0.000000,0.00,35.0826,0.0346,1.5142,0.0000,0.0000,4.6366,102.3650,19.0480
1339,19.4769,56.2083,36.0419,26.8443,,false,35,0.008333,1.5618,0.2917,8.00,8.00,2.2725,22,1,197,1,453888,42921,936,3,15,1011769344,0.000000,0.000000,0.000000,0.00,26.8443,0.0361,1.5618,0.0000,0.0000,3.2628,15.2632,7.6440
1340,19.5108,56.4917,35.4777,32.6065,,false,34,0.008333,1.1656,0.2833,8.00,7.99,2.7603,22,1,198,3,456192,43244,936,0,0,1011769344,0.000000,0.000000,0.000000,0.00,32.6065,0.0315,1.1656,0.0000,0.0000,4.1365,176.8547,19.1448
1341,19.5432,56.7250,29.0554,31.7013,,false,28,0.008333,0.6278,0.2333,8.00,8.00,1.8700,22,1,191,0,440064,43554,944,45,40,1011769344,0.000000,0.000000,0.000000,0.00,31.7013,0.0295,0.6278,0.0000,0.0000,10.6570,0.0000,0.0000
1342,19.5769,56.9750,31.2128,32.8559,,false,30,0.008333,1.0314,0.2500,8.00,8.00,1.5728,22,1,192,3,442368,43855,947,42,40,1011769344,0.000000,0.000000,0.000000,0.00,32.8559,0.0309,1.0314,0.0000,0.0000,4.4105,45.0644,19.9793
1343,19.6106,57.2333,32.3565,33.0391,,false,31,0.008333,1.0133,0.2583,8.00,7.98,2.0914,22,1,189,1,435456,44153,948,41,40,1011773440,0.000000,0.000000,0.000000,0.00,33.0391,0.0377,1.0133,0.0000,0.0000,4.4643,15.3935,6.3006
1344,19.6447,57.5000,34.0952,33.2938,,false,32,0.008333,1.0547,0.2667,8.00,7.82,8.1861,22,1,187,3,430848,44153,951,38,40,1011773440,0.000000,0.000000,0.000000,0.00,33.2938,0.0534,1.0547,0.0000,0.0000,4.3791,177.5163,20.4832
1345,19.6717,57.7750,33.5072,26.2512,,false,33,0.008333,1.2803,0.2750,8.00,8.00,1.2434,22,1,184,2,423936,44448,953,36,40,1011773440,0.000000,0.000000,0.000000,0.00,26.2512,0.0315,1.2803,0.0000,0.0000,3.2718,73.8779,12.6950
1346,19.6996,58.0500,34.5498,26.7985,,false,33,0.008333,1.4858,0.2750,8.00,7.96,2.6422,22,1,184,2,423936,44746,955,34,40,1011773440,0.000000,0.000000,0.000000,0.00,26.7985,0.0359,1.4858,0.0000,0.0000,3.1210,77.1068,13.1039
1347,19.7062,58.2833,29.2094,5.3545,,false,28,0.008333,0.9743,0.2333,8.00,7.99,2.9840,22,1,184,0,423936,44746,955,34,40,1011773440,0.000000,0.000000,0.000000,0.00,5.3545,0.0356,0.9743,0.0000,0.0000,0.7975,0.0000,0.0000
1348,19.7147,58.4917,26.0773,7.3331,,false,25,0.008333,0.9563,0.2083,8.00,7.99,3.2689,22,1,184,0,423936,44746,955,34,40,1011777536,0.000000,0.000000,0.000000,0.00,7.3331,0.0647,0.9563,0.0000,0.0000,0.7435,0.0000,0.0000
1349,19.7623,58.6667,21.5421,32.8345,,false,21,0.008333,1.2195,0.1750,8.00,8.00,0.6055,22,1,183,2,421632,44746,957,32,40,1011777536,0.000000,0.000000,0.000000,0.00,32.8345,0.0284,1.2195,0.0000,0.0000,3.2426,143.4958,13.3244
1350,19.7734,58.8167,19.6438,9.7349,,false,18,0.008333,0.7280,0.1500,8.00,7.64,7.7561,22,1,181,3,417024,45041,960,29,40,1011777536,0.000000,0.000000,0.000000,0.00,9.7349,0.0272,0.7280,0.0000,0.0000,4.2878,134.3972,19.1288
1351,19.7825,59.0083,23.8144,7.8170,,false,23,0.008333,0.9756,0.1917,8.00,8.00,6.6049,22,1,179,0,412416,45041,960,29,40,1011777536,0.000000,0.000000,0.000000,0.00,7.8170,0.0655,0.9756,0.0000,0.0000,1.0907,0.0000,0.0000
1352,19.8026,59.1667,19.6839,10.2184,,false,19,0.008333,0.8492,0.1583,8.00,8.00,5.7431,22,1,179,1,412416,45041,961,28,40,1011777536,0.000000,0.000000,0.000000,0.00,10.2184,0.0618,0.8492,0.0000,0.0000,4.3458,16.6341,6.8995
1353,19.8195,59.3250,19.3673,7.5798,,false,19,0.008333,1.1005,0.1583,8.00,8.00,2.3485,22,1,179,0,412416,45041,961,28,40,1011777536,0.000000,0.000000,0.000000,0.00,7.5798,0.1030,1.1005,0.0000,0.0000,1.0436,0.0000,0.0000
1354,19.8395,59.4750,18.9411,8.6823,,false,18,0.008333,0.6897,0.1500,8.00,7.92,3.8769,22,1,178,0,410112,45041,961,28,40,1011777536,0.000000,0.000000,0.000000,0.00,8.6823,0.0599,0.6897,0.0000,0.0000,1.5440,0.0000,0.0000
1355,19.8923,59.6417,21.0460,40.3210,,false,20,0.008333,1.2946,0.1667,8.00,7.92,5.5780,22,1,178,3,410112,45339,964,25,40,1011781632,0.000000,0.000000,0.000000,0.00,40.3210,0.0314,1.2946,0.0000,0.0000,4.6447,250.6016,25.2034
1356,19.9014,59.8000,19.1743,8.1446,,false,19,0.008333,0.7902,0.1583,8.00,8.00,0.6392,22,1,178,1,410112,45339,965,24,40,1011781632,0.000000,0.000000,0.000000,0.00,8.1446,0.0364,0.7902,0.0000,0.0000,3.2939,83.7487,6.9832
1357,19.9099,60.0417,30.1636,7.2851,,false,29,0.008333,1.5299,0.2417,8.00,8.00,0.2810,22,1,176,0,405504,45339,965,24,40,1011781632,0.000000,0.000000,0.000000,0.00,7.2851,0.0700,1.5299,0.0000,0.0000,0.7793,0.0000,0.0000
1358,19.9318,60.2000,20.5342,10.2498,,false,19,0.008333,1.0082,0.1583,8.00,7.71,6.2213,22,1,176,2,405504,45339,967,22,40,1011781632,0.000000,0.000000,0.000000,0.00,10.2498,0.0430,1.0082,0.0000,0.0000,4.2917,44.2581,22.5968
1359,19.9699,60.3583,19.2698,28.8015,,false,19,0.008333,0.7907,0.1583,8.00,8.00,2.0462,22,1,178,2,410112,45640,969,20,40,1011781632,0.000000,0.000000,0.000000,0.00,28.8015,0.0304,0.7907,0.0000,0.0000,3.7042,91.3533,20.0889
1360,19.9818,60.5083,18.8931,10.5390,,false,18,0.008333,0.7179,0.1500,8.00,7.94,3.1909,22,1,182,1,419328,45944,970,19,40,1012011008,0.000000,0.000000,0.000000,0.00,10.5390,0.0352,0.7179,0.0000,0.0000,5.2790,66.1814,9.2611
1361,19.9899,60.6917,22.7279,6.9894,,false,22,0.008333,0.8743,0.1833,8.00,8.00,1.6809,22,1,181,0,417024,45944,970,19,40,1012011008,0.000000,0.000000,0.000000,0.00,6.9894,0.0690,0.8743,0.0000,0.0000,0.5821,0.0000,0.0000
1362,20.0122,60.8417,19.0276,10.7740,,false,18,0.008333,0.8123,0.1500,8.00,7.88,3.9019,22,1,181,2,417024,45944,972,17,40,1012011008,0.000000,0.000000,0.000000,0.00,10.7740,0.0610,0.8123,0.0000,0.0000,4.7021,90.3926,16.9724
1363,20.0557,61.0000,19.4785,34.5583,,false,19,0.008333,0.9291,0.1583,8.00,8.00,1.3966,22,1,181,3,417024,45944,975,14,40,1012011008,0.000000,0.000000,0.000000,0.00,34.5583,0.0715,0.9291,0.0000,0.0000,4.4228,158.6892,23.4160
1364,20.0671,61.1500,18.9266,10.0915,,false,18,0.008333,0.6707,0.1500,8.00,7.93,2.8093,22,1,180,1,414720,45944,976,13,40,1012146176,0.000000,0.000000,0.000000,0.00,10.0915,0.0399,0.6707,0.0000,0.0000,4.9647,15.9626,6.6275
1365,20.0795,61.3500,25.4725,11.0977,,false,24,0.008333,1.0760,0.2000,8.00,7.85,6.5891,22,1,183,1,421632,46251,977,12,40,1012146176,0.000000,0.000000,0.000000,0.00,11.0977,0.0344,1.0760,0.0000,0.0000,5.0053,16.3493,6.8105
1366,20.0967,61.5083,19.7853,11.5071,,false,19,0.008333,0.7958,0.1583,8.00,8.00,6.5379,22,1,186,1,428544,46561,978,11,40,1012146176,0.000000,0.000000,0.000000,0.00,11.5071,0.0504,0.7958,0.0000,0.0000,5.0264,62.5617,7.2478
1367,20.1395,61.6667,19.7132,34.6015,,false,19,0.008333,0.7573,0.1583,8.00,8.00,5.9105,22,1,185,2,426240,46561,980,9,40,1012150272,0.000000,0.000000,0.000000,0.00,34.6015,0.0573,0.7573,0.0000,0.0000,4.5885,77.9662,13.4108
1368,20.1509,61.8250,19.6785,9.8835,,false,19,0.008333,0.7652,0.1583,8.00,8.00,5.0054,22,1,185,3,426240,46561,981,6,30,1012150272,0.000000,0.000000,0.000000,0.00,9.8835,0.0398,0.7652,0.0000,0.0000,4.4443,137.2169,20.2109
1369,20.1600,62.0250,24.5109,7.5947,,false,24,0.008333,1.2075,0.2000,8.00,8.00,1.0929,22,1,185,0,426240,46561,981,6,30,1012150272,0.000000,0.000000,0.000000,0.00,7.5947,0.0635,1.2075,0.0000,0.0000,0.8510,0.0000,0.0000
1370,20.1809,62.1917,20.8934,10.9128,,false,20,0.008333,0.9007,0.1667,8.00,7.98,1.5737,22,1,188,1,433152,46874,981,5,25,1012150272,0.000000,0.000000,0.000000,0.00,10.9128,0.0513,0.9007,0.0000,0.0000,5.0313,15.6595,6.4011
1371,20.2247,62.3417,19.1947,35.2349,,false,18,0.008333,0.7789,0.1500,8.00,7.81,5.1312,22,1,190,1,437760,47190,981,4,20,1012150272,0.000000,0.000000,0.000000,0.00,35.2349,0.0749,0.7789,0.0000,0.0000,4.6752,63.8407,6.5975
1372,20.2362,62.5000,20.0390,10.1511,,false,19,0.008333,0.7704,0.1583,8.00,7.90,7.1099,22,1,189,1,435456,47190,981,3,15,1012150272,0.000000,0.000000,0.000000,0.00,10.1511,0.0292,0.7704,0.0000,0.0000,4.6555,65.1671,6.8322
1373,20.2470,62.7083,25.2111,9.6443,,false,25,0.008333,1.1531,0.2083,8.00,8.00,0.4655,22,1,189,1,435456,47190,981,2,10,1012150272,0.000000,0.000000,0.000000,0.00,9.6443,0.0175,1.1531,0.0000,0.0000,3.7880,74.2267,9.5046
1374,20.2779,62.8667,20.5633,22.7135,,false,19,0.008333,0.8817,0.1583,8.00,7.70,6.6382,22,1,183,1,421632,47497,988,64,40,1012150272,0.000000,0.000000,0.000000,0.00,22.7135,0.0492,0.8817,0.0000,0.0000,15.8131,65.7328,6.8985
1375,20.3416,62.8917,21.1992,62.4331,,false,3,0.008333,52.4841,0.0250,8.00,1.18,1.2320,22,1,183,5,421632,47786,993,60,40,1012150272,0.000000,0.000000,0.000000,0.00,62.4331,0.0439,52.4841,0.0000,0.0000,4.5256,137.6959,41.7074
1376,20.3750,63.0500,20.2249,32.4275,,false,19,0.008333,0.6952,0.1583,8.00,7.83,4.6981,22,1,181,3,417024,48072,996,57,40,1012150272,0.000000,0.000000,0.000000,0.00,32.4275,0.0353,0.6952,0.0000,0.0000,4.3718,155.8812,27.6992
1377,20.3819,63.4833,53.9181,6.1703,,false,52,0.008333,1.7853,0.4333,8.00,8.00,2.7096,22,1,181,0,417024,48072,996,57,40,1012150272,0.000000,0.000000,0.000000,0.00,6.1703,0.0388,1.7853,0.0000,0.0000,0.8600,0.0000,0.0000
1378,20.4172,63.7500,33.1565,34.0178,,false,32,0.008333,1.2361,0.2667,8.00,8.00,1.2953,22,1,181,4,417024,48349,1000,53,40,1012150272,0.000000,0.000000,0.000000,0.00,34.0178,0.0539,1.2361,0.0000,0.0000,4.2841,103.9794,24.8521
1379,20.4247,63.9500,25.0626,6.3101,,false,24,0.008333,0.8593,0.2000,8.00,7.98,1.7961,22,1,180,0,414720,48349,1000,53,40,1012154368,0.000000,0.000000,0.000000,0.00,6.3101,0.0577,0.8593,0.0000,0.0000,0.8150,0.0000,0.0000
1380,20.4398,64.1167,21.4326,10.1645,,false,20,0.008333,0.9812,0.1667,8.00,7.78,6.5904,22,1,180,2,414720,48349,1002,51,40,1012154368,0.000000,0.000000,0.000000,0.00,10.1645,0.0697,0.9812,0.0000,0.0000,4.2357,73.7856,12.6991
1381,20.4598,64.2917,21.4013,8.1633,,false,21,0.008333,0.9657,0.1750,8.00,8.00,2.8010,22,1,179,0,412416,48349,1002,51,40,1012154368,0.000000,0.000000,0.000000,0.00,8.1633,0.0747,0.9657,0.0000,0.0000,1.1684,0.0000,0.0000
1382,20.5061,64.4583,21.4334,33.5214,,false,20,0.008333,0.9830,0.1667,8.00,7.78,7.6016,22,1,178,4,410112,48349,1006,47,40,1012154368,0.000000,0.000000,0.000000,0.00,33.5214,0.0350,0.9830,0.0000,0.0000,4.1922,148.3238,25.3279
1383,20.5169,64.6250,19.9482,9.5866,,false,20,0.008333,0.8677,0.1667,8.00,8.00,0.5203,22,1,177,1,407808,48349,1007,46,40,1012154368,0.000000,0.000000,0.000000,0.00,9.5866,0.0372,0.8677,0.0000,0.0000,4.3662,15.6452,6.4662
1384,20.5252,64.8167,24.0389,7.2125,,false,23,0.008333,0.8028,0.1917,8.00,7.97,1.1646,22,1,175,0,403200,48349,1007,46,40,1012154368,0.000000,0.000000,0.000000,0.00,7.2125,0.0728,0.8028,0.0000,0.0000,0.9839,0.0000,0.0000
1385,20.5468,64.9750,19.8813,10.2491,,false,19,0.008333,0.9301,0.1583,8.00,7.96,1.8821,22,1,175,4,403200,48629,1011,42,40,1012154368,0.000000,0.000000,0.000000,0.00,10.2491,0.0685,0.9301,0.0000,0.0000,4.3457,195.3006,26.0436
1386,20.5916,65.1333,20.1802,34.2237,,false,19,0.008333,1.0069,0.1583,8.00,7.85,4.9900,22,1,173,3,398592,48906,1014,39,40,1012154368,0.000000,0.000000,0.000000,0.00,34.2237,0.0334,1.0069,0.0000,0.0000,4.2627,47.6645,19.4820
1387,20.6258,65.3000,21.1701,33.0026,,false,20,0.008333,0.7896,0.1667,8.00,7.87,7.6840,22,1,172,3,396288,48906,1017,36,40,1012154368,0.000000,0.000000,0.000000,0.00,33.0026,0.0339,0.7896,0.0000,0.0000,3.9902,138.9678,19.6924
1388,20.6591,65.4917,23.9947,32.5144,,false,23,0.008333,0.7791,0.1917,8.00,7.99,7.9752,22,1,174,3,400896,49186,1020,33,40,1012154368,0.000000,0.000000,0.000000,0.00,32.5144,0.0331,0.7791,0.0000,0.0000,4.1664,93.1352,19.7568
1389,20.6935,65.7667,33.6820,33.5527,,false,33,0.008333,1.0850,0.2750,8.00,8.00,2.4309,22,1,174,3,400896,49469,1023,30,40,1012154368,0.000000,0.000000,0.000000,0.00,33.5527,0.0334,1.0850,0.0000,0.0000,4.8360,92.4811,19.5915
1390,20.7282,66.0250,32.4200,33.7449,,false,31,0.008333,1.3803,0.2583,8.00,7.97,3.4573,22,1,175,2,403200,49469,1025,28,40,1012801536,0.000000,0.000000,0.000000,0.00,33.7449,0.0505,1.3803,0.0000,0.0000,4.0978,75.2581,12.9179
1391,20.7655,66.2917,33.9084,36.5788,,false,32,0.008333,1.0448,0.2667,8.00,7.86,8.0575,22,1,174,1,400896,49469,1026,27,40,1012805632,0.000000,0.000000,0.000000,0.00,36.5788,0.0388,1.0448,0.0000,0.0000,5.8810,59.7660,6.4776
1392,20.8019,66.5667,33.8593,35.4759,,false,33,0.008333,1.1026,0.2750,8.00,8.00,3.9318,22,1,179,5,412416,49758,1031,22,40,1012805632,0.000000,0.000000,0.000000,0.00,35.4759,0.0337,1.1026,0.0000,0.0000,5.9480,210.8676,32.4378
1393,20.8329,66.8667,37.4946,30.2084,,false,36,0.008333,1.3000,0.3000,8.00,8.00,3.8888,22,1,180,0,414720,49758,1031,22,40,1012805632,0.000000,0.000000,0.000000,0.00,30.2084,0.0442,1.3000,0.0000,0.0000,0.6252,0.0000,0.0000
1394,20.8685,67.1667,37.2845,34.0451,,false,36,0.008333,1.1543,0.3000,8.00,8.00,2.1644,22,1,179,2,412416,49758,1033,20,40,1012805632,0.000000,0.000000,0.000000,0.00,34.0451,0.0320,1.1543,0.0000,0.0000,4.7429,119.0632,13.3115
