frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms
18638,276.4242,2870.7333,8.6457,4.0345,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0345,0.0252,0.0000,0.6222
18639,276.4328,2870.7333,8.3624,4.1163,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1163,0.0267,0.0000,0.8780
18640,276.4493,2870.7333,17.4388,3.4661,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4661,0.0342,0.0000,0.7610
18641,276.4595,2870.7333,7.9445,5.5246,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.5246,0.0515,0.0000,0.5861
18642,276.4682,2870.7333,10.1301,3.9478,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.9478,0.0234,0.0000,0.7416
18643,276.4816,2870.7333,13.6270,3.8613,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.8613,0.0276,0.0000,0.9209
18644,276.4924,2870.7333,10.5150,4.1239,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1239,0.0389,0.0000,0.8132
18645,276.5012,2870.7333,8.0402,4.7555,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7555,0.0456,0.0000,0.8418
18646,276.5148,2870.7333,14.8549,3.7252,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.7252,0.0266,0.0000,0.7595
18647,276.5261,2870.7333,10.6789,4.4238,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4238,0.0270,0.0000,0.9339
18648,276.5336,2870.7333,7.2462,4.1262,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1262,0.0447,0.0000,0.8272
18649,276.5437,2870.7333,9.9248,4.3243,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3243,0.0291,0.0000,0.8649
18650,276.5576,2870.7333,14.5579,4.0739,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0739,0.0349,0.0000,0.8797
18651,276.5665,2870.7333,8.4601,4.4706,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4706,0.0268,0.0000,0.6165
18652,276.5823,2870.7333,16.5237,3.9449,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.9449,0.0366,0.0000,0.9957
18653,276.5921,2870.7333,8.7667,4.7355,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7355,0.0475,0.0000,0.6216
18654,276.6003,2870.7333,8.5874,4.2279,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2279,0.0330,0.0000,1.0129
18655,276.6156,2870.7333,16.0675,3.7213,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.7213,0.0307,0.0000,1.1108
18656,276.6264,2870.7333,10.0711,4.6245,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.6245,0.0593,0.0000,0.8185
18657,276.6348,2870.7333,8.4190,4.1483,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1483,0.0577,0.0000,0.7937
18658,276.6560,2870.7333,22.3424,3.4052,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4052,0.0272,0.0000,0.6768
18659,276.6674,2870.7333,10.3765,4.4335,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4335,0.0506,0.0000,0.8084
18660,276.6817,2870.7333,15.5593,2.9869,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,2.9869,0.0263,0.0000,0.5979
18661,276.6906,2870.7333,8.1543,3.6990,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.6990,0.0225,0.0000,0.7173
18662,276.6989,2870.7333,8.2871,3.5508,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5508,0.0501,0.0000,0.7571
18663,276.7160,2870.7333,17.5663,3.5270,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5270,0.0242,0.0000,1.0066
18664,276.7260,2870.7333,8.6496,4.5237,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.5237,0.0576,0.0000,0.8456
18665,276.7570,2870.7333,15.7232,20.0947,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,20.0947,0.0267,0.0000,17.3162
18666,276.7608,2870.7333,9.6303,3.2646,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.2646,0.0193,0.0000,0.5938
18667,276.7680,2870.7333,17.0836,4.1500,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1500,0.0668,0.0000,0.8048
18668,276.7777,2870.7333,9.3633,4.4648,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4648,0.0464,0.0000,0.8205
18669,276.7909,2870.7333,13.7960,4.0151,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0151,0.0285,0.0000,1.0193
18670,276.8010,2870.7333,8.4271,5.5868,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.5868,0.0645,0.0000,0.6340
18671,276.8161,2870.7333,16.5376,4.3371,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3371,0.0323,0.0000,1.0237
18672,276.8256,2870.7333,8.4539,5.1390,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.1390,0.0484,0.0000,0.8619
18673,276.8358,2870.7333,9.5108,5.6284,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.6284,0.0333,0.0000,0.9208
18674,276.8500,2870.7333,16.7525,3.4778,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4778,0.0340,0.0000,0.8199
18675,276.8625,2870.7333,7.7693,7.8912,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,7.8912,0.0266,0.0000,0.7661
18676,276.8730,2870.7333,15.7066,3.0978,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.0978,0.0305,0.0000,0.7164
18677,276.8836,2870.7333,9.6575,4.1173,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1173,0.0674,0.0000,0.8091
18678,276.8909,2870.7333,6.6229,4.3934,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3934,0.0567,0.0000,0.8967
18679,276.9065,2870.7333,16.8330,3.5083,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5083,0.0284,0.0000,0.7956
18680,276.9173,2870.7333,10.0268,4.2744,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2744,0.0555,0.0000,0.9092
18681,276.9273,2870.7333,7.7149,6.0826,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.0826,0.0490,0.0000,0.9200
18682,276.9477,2870.7333,23.4651,3.5032,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5032,0.0343,0.0000,0.8035
18683,276.9585,2870.7333,9.8620,4.1525,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1525,0.0724,0.0000,0.7621
18684,276.9676,2870.7333,8.9312,4.2549,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2549,0.0427,0.0000,0.6720
18685,276.9819,2870.7333,14.9349,4.0023,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0023,0.0311,0.0000,0.9853
18686,276.9914,2870.7333,8.6057,4.5825,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.5825,0.0476,0.0000,0.7400
18687,277.0015,2870.7333,9.9554,4.6097,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.6097,0.0538,0.0000,1.0428
18688,277.0168,2870.7333,15.6619,4.4504,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4504,0.0344,0.0000,1.0983
18689,277.0268,2870.7333,8.7173,5.3907,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.3907,0.0510,0.0000,0.9196
18690,277.0415,2870.7333,15.8217,4.1549,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1549,0.0385,0.0000,0.8925
18691,277.0519,2870.7333,9.4639,4.7786,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7786,0.0544,0.0000,0.7103
18692,277.0658,2870.7333,15.5458,4.0142,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0142,0.0335,0.0000,0.9607
18693,277.0751,2870.7333,8.3177,4.7378,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7378,0.0319,0.0000,0.6595
18694,277.0850,2870.7333,9.8646,4.7534,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7534,0.0493,0.0000,0.6870
18695,277.1188,2870.7333,15.4919,23.4125,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,23.4125,0.0256,0.0000,20.4348
18696,277.1219,2870.7333,8.3170,2.5921,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,2.5921,0.0246,0.0000,0.5481
18697,277.1283,2870.7333,20.0105,4.5291,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.5291,0.0450,0.0000,0.7972
18698,277.1386,2870.7333,9.9864,4.5293,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.5293,0.0312,0.0000,0.8698
18699,277.1503,2870.7333,11.2292,5.0033,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.0033,0.0642,0.0000,0.7746
18700,277.1580,2870.7333,8.4510,4.2042,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2042,0.0287,0.0000,0.9052
18701,277.1745,2870.7333,17.5821,3.4105,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4105,0.0293,0.0000,0.7453
18702,277.1845,2870.7333,8.7685,4.3206,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3206,0.0382,0.0000,0.9175
18703,277.1981,2870.7333,14.8043,3.5369,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5369,0.0272,0.0000,0.8146
18704,277.2088,2870.7333,9.8613,4.3870,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3870,0.0570,0.0000,0.9782
18705,277.2167,2870.7333,7.0089,4.7944,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7944,0.0565,0.0000,1.1200
18706,277.2327,2870.7333,16.4566,4.5886,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.5886,0.0341,0.0000,1.2115
18707,277.2424,2870.7333,9.1432,5.0076,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.0076,0.0496,0.0000,0.9455
18708,277.2507,2870.7333,8.2621,4.9406,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.9406,0.0300,0.0000,1.0363
18709,277.2650,2870.7333,16.2026,3.4866,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4866,0.0336,0.0000,0.8564
18710,277.2746,2870.7333,8.6661,4.1229,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1229,0.0489,0.0000,0.7706
18711,277.2829,2870.7333,8.1917,4.3492,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3492,0.0336,0.0000,0.9633
18712,277.2988,2870.7333,15.9601,4.4081,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4081,0.0327,0.0000,1.2477
18713,277.3101,2870.7333,9.2792,5.7220,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.7220,0.0741,0.0000,1.3073
18714,277.3182,2870.7333,8.7085,5.4997,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.4997,0.0398,0.0000,1.2243
18715,277.3348,2870.7333,17.3526,4.9234,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.9234,0.0357,0.0000,1.2808
18716,277.3431,2870.7333,7.9031,5.0943,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.0943,0.0296,0.0000,0.9410
18717,277.3615,2870.7333,15.4686,6.8123,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.8123,0.0434,0.0000,1.5036
18718,277.3709,2870.7333,9.8292,7.3481,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,7.3481,0.0493,0.0000,1.6247
18719,277.3863,2870.7333,15.5960,7.4005,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,7.4005,0.0466,0.0000,1.7710
18720,277.3968,2870.7333,10.7244,7.1108,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,7.1108,0.0525,0.0000,1.6974
18721,277.4100,2870.7333,14.0558,6.5632,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.5632,0.0433,0.0000,1.6918
18722,277.4185,2870.7333,9.4062,5.4217,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.4217,0.0316,0.0000,1.1401
18723,277.4347,2870.7333,15.5371,6.0203,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.0203,0.0478,0.0000,1.6837
18724,277.4448,2870.7333,9.2013,6.8129,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.8129,0.0426,0.0000,1.4299
18725,277.4897,2870.7333,15.9606,35.7572,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,35.7572,0.0281,0.0000,31.9514
18726,277.4927,2870.7333,10.5372,2.5132,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,2.5132,0.0276,0.0000,0.5508
18727,277.4990,2870.7333,30.9636,4.0173,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0173,0.0353,0.0000,0.9925
18728,277.5100,2870.7333,9.2186,3.9145,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.9145,0.0247,0.0000,0.6205
18729,277.5232,2870.7333,15.3882,3.4659,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.4659,0.0260,0.0000,0.7960
18730,277.5327,2870.7333,8.6754,4.3435,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3435,0.0396,0.0000,0.6998
18731,277.5428,2870.7333,8.7322,5.5839,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.5839,0.0631,0.0000,1.0328
18732,277.5573,2870.7333,16.6927,3.6196,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.6196,0.0320,0.0000,0.7182
18733,277.5675,2870.7333,8.1875,5.3388,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.3388,0.0508,0.0000,0.7036
18734,277.5754,2870.7333,8.9497,4.4561,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4561,0.0645,0.0000,0.8779
18735,277.5899,2870.7333,15.3841,3.6501,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.6501,0.0358,0.0000,0.8317
18736,277.5996,2870.7333,9.1003,4.1530,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1530,0.0521,0.0000,0.8684
18737,277.6078,2870.7333,8.1681,4.2595,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2595,0.0256,0.0000,0.8353
18738,277.6161,2870.7333,8.3316,4.2456,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2456,0.0293,0.0000,0.9872
18739,277.6313,2870.7333,15.8215,3.8068,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.8068,0.0298,0.0000,0.8871
18740,277.6423,2870.7333,9.7863,4.8264,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.8264,0.0660,0.0000,0.9574
18741,277.6503,2870.7333,7.6006,4.9259,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.9259,0.0460,0.0000,0.9759
18742,277.6653,2870.7333,16.5629,3.9228,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.9228,0.0323,0.0000,0.9787
18743,277.6749,2870.7333,8.8019,4.2125,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2125,0.0411,0.0000,0.8971
18744,277.6830,2870.7333,8.0680,4.4526,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4526,0.0320,0.0000,1.0145
18745,277.6972,2870.7333,15.7331,3.2268,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.2268,0.0254,0.0000,0.7379
18746,277.7071,2870.7333,9.0875,4.0974,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0974,0.0286,0.0000,0.8371
18747,277.7162,2870.7333,8.4502,4.4458,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4458,0.0458,0.0000,0.7573
18748,277.7243,2870.7333,8.2969,4.2832,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.2832,0.0308,0.0000,0.9375
18749,277.7332,2870.7333,8.3207,4.6910,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.6910,0.0364,0.0000,1.1427
18750,277.7483,2870.7333,16.5992,3.3947,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.3947,0.0262,0.0000,0.7904
18751,277.7584,2870.7333,8.8214,4.3031,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3031,0.0439,0.0000,0.7355
18752,277.7662,2870.7333,8.4573,3.9001,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.9001,0.0302,0.0000,0.8164
18753,277.7806,2870.7333,15.5889,3.0225,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.0225,0.0225,0.0000,0.5828
18754,277.7907,2870.7333,8.9819,4.1540,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1540,0.0618,0.0000,0.7238
18755,277.7990,2870.7333,8.1367,4.1233,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.1233,0.0229,0.0000,0.8940
18756,277.8077,2870.7333,8.4422,4.3369,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3369,0.0309,0.0000,0.9985
18757,277.8441,2870.7333,9.2809,31.3427,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,31.3427,0.0271,0.0000,27.8177
18758,277.8502,2870.7333,15.5152,2.9470,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,2.9470,0.0244,0.0000,0.5622
18759,277.8561,2870.7333,23.9719,4.0899,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.0899,0.0431,0.0000,0.7767
18760,277.8665,2870.7333,9.8404,4.3695,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3695,0.0326,0.0000,0.8977
18761,277.8816,2870.7333,16.1984,3.5923,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.5923,0.0286,0.0000,0.9851
18762,277.8912,2870.7333,8.5255,4.3038,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.3038,0.0340,0.0000,0.9180
18763,277.9005,2870.7333,8.6031,5.0725,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.0725,0.0464,0.0000,0.9149
18764,277.9093,2870.7333,9.2650,4.4684,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.4684,0.0278,0.0000,0.9506
18765,277.9262,2870.7333,15.0890,6.3877,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,6.3877,0.0561,0.0000,1.2441
18766,277.9337,2870.7333,8.9702,4.9191,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.9191,0.0459,0.0000,0.8034
18767,277.9420,2870.7333,8.3901,4.7716,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7716,0.0291,0.0000,1.0342
18768,277.9625,2870.7333,16.7674,8.5315,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,8.5315,0.0353,0.0000,1.3657
18769,277.9683,2870.7333,8.2866,4.8024,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.8024,0.0463,0.0000,0.9603
18770,277.9820,2870.7333,16.2292,3.8340,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,3.8340,0.0272,0.0000,0.8571
18771,277.9916,2870.7333,8.4324,4.7290,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,4.7290,0.0534,0.0000,0.8147
18772,278.0007,2870.7333,8.5509,5.3427,,false,0,0.008333,0.0000,0.0000,256.00,0.00,1240.9578,22,1,277,0,638208,33859,320,0,0,915378176,5.3427,0.0467,0.0000,1.0621
