frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
999,20.6899,0.0000,21.5828,7.1311,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,1502,1602,0,5,15,8,0,37720,2562,157,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0259,0.0328,0.0006,0.0040,0.0000,0.0045,7.1311,0.0203,0.0000,0.0000,0.0000,1.9261,0.0312,0.3009,0.0563,0.1544,0.0100,0.0000,38.9201,0.0009
1000,20.7119,0.0000,20.9601,8.0727,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,2002,2102,0,5,15,8,0,37720,2570,149,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0204,0.0692,0.0008,0.0033,0.0000,0.0047,8.0727,0.0423,0.0000,0.0000,0.0000,2.1251,0.0395,0.3038,0.0691,0.1050,0.0260,0.0000,42.5155,0.0006
1001,20.7315,0.0000,20.9237,6.9014,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,2502,2602,0,5,15,8,0,37720,2578,141,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0145,0.0520,0.0029,0.0033,0.0000,0.0047,6.9014,0.0320,0.0000,0.0000,0.0000,1.2991,0.0208,0.2186,0.0634,0.0745,0.0100,0.0000,42.9572,0.0007
1002,20.7556,0.0000,22.4816,8.3160,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,3002,3102,0,5,15,8,0,37720,2586,133,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0184,0.0666,0.0006,0.0028,0.0000,0.0092,8.3160,0.0243,0.0000,0.0000,0.0000,1.7944,0.0264,0.2929,0.0725,0.0960,0.0140,0.0000,45.3468,0.0008
1003,20.7760,0.0000,21.1566,7.7164,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,3502,3200,0,5,15,8,0,37720,2594,125,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0150,0.1059,0.0007,0.0022,0.0000,0.0038,7.7164,0.0376,0.0000,0.0000,0.0000,1.9048,0.0346,0.3372,0.1008,0.1171,0.0155,0.0000,47.3839,0.0006
1004,20.8000,0.0000,23.4206,8.2232,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,4002,3200,0,5,15,8,0,37720,2602,117,40,1004244992,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0286,0.0706,0.0018,0.0030,0.0000,0.0056,8.2232,0.0319,0.0000,0.0000,0.0000,2.4093,0.0420,0.3184,0.0839,0.5242,0.0225,0.0000,44.0976,0.0005
1005,20.8213,0.0000,22.0454,7.4114,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,4502,3200,0,5,15,8,0,37720,2610,109,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0020,0.0208,0.0650,0.0007,0.0034,0.0000,0.0078,7.4114,0.0346,0.0000,0.0000,0.0000,1.5315,0.0449,0.3094,0.0828,0.1146,0.0191,0.0000,43.1529,0.0003
1006,20.8449,0.0000,23.3346,7.7765,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,5002,3200,0,5,15,8,0,37720,2618,101,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0279,0.0521,0.0009,0.0036,0.0000,0.0068,7.7765,0.0336,0.0000,0.0000,0.0000,1.5749,0.0516,0.2332,0.0806,0.0893,0.0294,0.0000,48.5621,0.0008
1007,20.8658,0.0000,22.1921,6.5371,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,5502,3200,0,5,15,8,0,37720,2626,93,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0283,0.0514,0.0010,0.0026,0.0000,0.0080,6.5371,0.0258,0.0000,0.0000,0.0000,1.1051,0.0190,0.2084,0.0535,0.0781,0.0086,0.0000,54.6760,0.0005
1008,20.8896,0.0000,23.2342,7.1461,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,6002,3200,0,5,15,8,0,37720,2634,85,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0146,0.0596,0.0006,0.0027,0.0000,0.0070,7.1461,0.0231,0.0000,0.0000,0.0000,1.0901,0.0175,0.2081,0.0955,0.0793,0.0072,0.0000,47.8707,0.0005
1009,20.9140,0.0000,23.7448,7.6372,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,6502,3200,0,5,15,8,0,37720,2642,77,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0159,0.0518,0.0006,0.0024,0.0000,0.0063,7.6372,0.0273,0.0000,0.0000,0.0000,1.5565,0.0370,0.2932,0.0630,0.1060,0.0176,0.0000,51.2859,0.0005
1010,20.9383,0.0000,23.0720,8.8002,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,7002,3200,0,5,15,8,0,37720,2650,69,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0192,0.0780,0.0007,0.0035,0.0000,0.0064,8.8002,0.0425,0.0000,0.0000,0.0000,1.7077,0.0316,0.3009,0.1250,0.1488,0.0171,0.0000,48.9702,0.0012
1011,20.9597,0.0000,22.5406,7.7957,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,7502,3200,0,5,15,8,0,37720,2658,61,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0297,0.1197,0.0010,0.0030,0.0000,0.0048,7.7957,0.0555,0.0000,0.0000,0.0000,1.3949,0.0165,0.2849,0.0943,0.1220,0.0131,0.0000,50.8165,0.0006
1012,20.9814,0.0000,22.2808,7.3230,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,8002,3200,0,5,15,8,0,37720,2666,53,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0210,0.0870,0.0003,0.0038,0.0000,0.0067,7.3230,0.0502,0.0000,0.0000,0.0000,1.9294,0.0541,0.3749,0.1021,0.1378,0.0363,0.0000,49.5508,0.0006
1013,21.0028,0.0000,21.8549,6.7752,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,8502,3200,0,5,15,8,0,37720,2674,45,40,1004249088,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0212,0.0912,0.0005,0.0031,0.0000,0.0047,6.7752,0.0565,0.0000,0.0000,0.0000,1.0239,0.0196,0.2116,0.0850,0.0869,0.0094,0.0000,46.7140,0.0005
1014,21.0319,0.0000,26.8352,9.0723,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,9002,3200,0,5,15,8,0,37720,2682,37,40,1004253184,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0173,0.1005,0.0011,0.0033,0.0000,0.0055,9.0723,0.0381,0.0000,0.0000,0.0000,0.9119,0.0159,0.2112,0.0624,0.0859,0.0074,0.0000,44.9450,0.0001
1015,21.0521,0.0000,21.5030,7.3581,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,9502,3200,0,5,15,8,0,37720,2690,29,40,1004253184,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0309,0.0864,0.0007,0.0025,0.0000,0.0059,7.3581,0.0455,0.0000,0.0000,0.0000,1.3632,0.0184,0.2440,0.1138,0.1736,0.0125,0.0000,43.0362,0.0002
1016,21.0716,0.0000,21.1037,6.1175,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,10002,3200,0,5,15,8,0,37720,2698,21,40,1004253184,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0206,0.0673,0.0005,0.0033,0.0000,0.0056,6.1175,0.0374,0.0000,0.0000,0.0000,1.3862,0.0407,0.3151,0.0915,0.1243,0.0388,0.0000,42.6779,0.0005
1017,21.0920,0.0000,20.0912,6.2355,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,8,10502,3200,0,5,15,8,0,37720,2706,13,40,1004253184,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0179,0.1002,0.0007,0.0030,0.0000,0.0040,6.2355,0.0389,0.0000,0.0000,0.0000,1.0719,0.0395,0.2579,0.0980,0.0851,0.0253,0.0000,41.3120,0.0008
1018,21.1119,0.0000,19.8370,6.6295,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,21,375,5,11002,3200,0,5,15,8,0,37720,2711,5,25,1004253184,0.000000,0.000000,0.000000,0.00,2,1,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0181,0.0725,0.0006,0.0030,0.0000,0.0058,6.6295,0.0387,0.0000,0.0000,0.0000,1.0138,0.0313,0.2251,0.1061,0.1066,0.0118,0.0000,41.0820,0.0006
1019,21.1532,0.0000,37.0671,8.6671,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,354,375,0,11502,3200,0,15,15,5,0,38074,2711,0,0,1004253184,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,24,26,16,21,30,44,34,43,41,42,8,0,0,0.0003,0.0558,0.0357,0.0012,0.0068,0.0000,0.0050,8.6671,0.0175,0.0000,0.0000,0.0000,1.1272,0.0233,0.2122,0.1498,0.3260,0.0093,0.0000,28.2473,0.0018
1020,21.1739,0.0000,23.9588,7.3345,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,352,101,8,12002,3200,0,15,7,0,0,38426,2719,86,40,1004253184,0.000000,0.000000,0.000000,0.00,2,1,1,6,13,24,26,16,21,30,44,34,43,41,42,8,0,0,0.0004,0.0250,0.0388,0.0003,0.0028,0.0000,0.0045,7.3345,0.0186,0.0000,0.0000,0.0000,2.1794,0.0001,0.1822,0.1531,0.0944,0.0011,0.0000,0.0000,0.8738
1021,21.1924,0.0000,21.9048,4.2183,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,307,101,8,11502,3200,0,15,7,8,0,38733,2727,78,40,1004253184,0.000000,0.000000,0.000000,0.00,2,2,3,10,6,5,8,8,21,30,44,34,43,41,42,8,0,0,0.0003,0.0144,0.0537,0.0003,0.0014,0.0000,0.0068,4.2183,0.0154,0.0000,0.0000,0.0000,0.8567,0.0173,0.1723,0.0920,0.1158,0.0088,0.0000,38.6922,0.0001
1022,21.1977,0.0000,5.0578,4.3623,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,307,101,8,11002,3200,0,15,7,0,0,38733,2727,78,40,1004253184,0.000000,0.000000,0.000000,0.00,2,2,3,10,6,5,8,8,21,30,44,34,43,41,42,8,0,0,0.0002,0.0324,0.0389,0.0004,0.0012,0.0000,0.0059,4.3623,0.0172,0.0000,0.0000,0.0000,0.9438,0.0003,0.2869,0.1132,0.0014,0.0052,0.0000,0.0000,0.0003
1023,21.2201,0.0000,22.9356,4.0829,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,312,101,8,10502,3200,0,15,7,8,0,39045,2735,70,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,9,12,5,8,8,21,30,44,34,43,41,42,8,0,0,0.0002,0.0156,0.0416,0.0006,0.0020,0.0000,0.0032,4.0829,0.0190,0.0000,0.0000,0.0000,1.0952,0.0121,0.2330,0.0983,0.1339,0.0073,0.0000,43.9686,0.0003
1024,21.2290,0.0000,5.3862,7.2849,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,34,101,8,10002,3200,0,5,7,2,0,39079,2737,68,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0168,0.0804,0.0005,0.0027,0.0000,0.0048,7.2849,0.0390,0.0000,0.0000,0.0000,1.1767,0.0320,0.2433,0.1043,0.1628,0.0130,0.0000,10.1266,0.0008
1025,21.2504,0.0000,22.1047,6.5544,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,35,101,8,9502,3200,0,4,7,8,0,39114,2745,60,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0200,0.0765,0.0007,0.0026,0.0000,0.0035,6.5544,0.0312,0.0000,0.0000,0.0000,1.0899,0.0255,0.2803,0.1542,0.0793,0.0091,0.0000,44.1854,0.0006
1026,21.2727,0.0000,22.0730,6.6661,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,35,101,8,9002,3200,0,4,7,8,0,39114,2753,52,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0434,0.0697,0.0008,0.0036,0.0000,0.0048,6.6661,0.0483,0.0000,0.0000,0.0000,0.9962,0.0169,0.2400,0.1075,0.0705,0.0072,0.0000,40.0610,0.0009
1027,21.3156,0.0000,42.3168,7.2702,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,8,8502,3200,0,5,7,8,0,39158,2761,44,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0179,0.0525,0.0009,0.0031,0.0000,0.0097,7.2702,0.0270,0.0000,0.0000,0.0000,1.0502,0.0316,0.2640,0.1389,0.0817,0.0130,0.0000,39.8734,0.0009
1028,21.3376,0.0000,22.7049,6.6627,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,8,8002,3200,0,5,7,8,0,39158,2769,36,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0250,0.1079,0.0004,0.0018,0.0000,0.0045,6.6627,0.0604,0.0000,0.0000,0.0000,0.9453,0.0183,0.2240,0.1197,0.1090,0.0099,0.0000,43.4778,0.0005
1029,21.3598,0.0000,22.4646,6.2879,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,8,7502,3200,0,5,7,8,0,39158,2777,28,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0192,0.0461,0.0006,0.0039,0.0000,0.0063,6.2879,0.0266,0.0000,0.0000,0.0000,0.7408,0.0229,0.2300,0.0571,0.0629,0.0184,0.0000,42.1434,0.0003
1030,21.3806,0.0000,21.3863,5.6479,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,8,7002,3200,0,5,7,8,0,39158,2785,20,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0183,0.0572,0.0005,0.0029,0.0000,0.0065,5.6479,0.0417,0.0000,0.0000,0.0000,0.7766,0.0234,0.2586,0.0686,0.0610,0.0116,0.0000,42.5932,0.0005
1031,21.4042,0.0000,22.5758,6.7354,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,8,6502,3200,0,5,7,8,0,39158,2793,12,40,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0206,0.0485,0.0008,0.0036,0.0000,0.0048,6.7354,0.0239,0.0000,0.0000,0.0000,0.5746,0.0225,0.2387,0.0433,0.0615,0.0169,0.0000,43.1859,0.0005
1032,21.4270,0.0000,22.6532,6.7710,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,44,101,4,7002,3200,0,5,7,8,0,39158,2797,4,20,1004257280,0.000000,0.000000,0.000000,0.00,2,2,3,8,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0155,0.0697,0.0009,0.0018,0.0000,0.0086,6.7710,0.0223,0.0000,0.0000,0.0000,0.5995,0.0202,0.2213,0.0750,0.0596,0.0175,0.0000,41.4629,0.0003
1033,21.4481,0.0000,21.5887,6.1570,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,98,101,0,7502,3200,0,7,7,4,0,39256,2797,0,0,1004261376,0.000000,0.000000,0.000000,0.00,2,2,3,7,21,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0012,0.0290,0.0547,0.0008,0.0043,0.0000,0.0047,6.1570,0.0264,0.0000,0.0000,0.0000,0.7555,0.0123,0.2471,0.1746,0.0904,0.0073,0.0000,24.8956,0.0007
1034,21.4715,0.0000,21.9728,7.7465,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,98,100,8,8002,3200,0,7,7,0,0,39256,2805,89,40,1004261376,0.000000,0.000000,0.000000,0.00,2,2,3,7,21,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0002,0.0219,0.1034,0.0009,0.0032,0.0000,0.0057,7.7465,0.0400,0.0000,0.0000,0.0000,1.6915,0.0006,0.1754,0.0810,0.0567,0.0007,0.0000,0.0000,0.7781
1035,21.4909,0.0000,22.7372,4.7293,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,30,100,8,7502,3200,0,5,7,8,0,39286,2813,81,40,1004261376,0.000000,0.000000,0.000000,0.00,1,0,8,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0212,0.0459,0.0008,0.0036,0.0000,0.0057,4.7293,0.0234,0.0000,0.0000,0.0000,1.1980,0.0429,0.2820,0.0468,0.0834,0.0131,0.0000,36.9243,0.0003
1036,21.4985,0.0000,6.3837,5.9641,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,30,100,8,7002,3200,0,5,7,3,0,39286,2816,78,40,1004261376,0.000000,0.000000,0.000000,0.00,1,0,8,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0174,0.0550,0.0006,0.0019,0.0000,0.0038,5.9641,0.0224,0.0000,0.0000,0.0000,1.1528,0.0290,0.2699,0.0692,0.0498,0.0140,0.0000,13.2988,0.0004
1037,21.5209,0.0000,20.9550,7.3182,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,31,100,8,6502,3200,0,5,7,8,0,39317,2824,70,40,1004261376,0.000000,0.000000,0.000000,0.00,1,0,8,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0348,0.0957,0.0009,0.0028,0.0000,0.0178,7.3182,0.0565,0.0000,0.0000,0.0000,1.5354,0.0234,0.2562,0.1457,0.1268,0.0111,0.0000,35.3224,0.0006
1038,21.5455,0.0000,24.1052,7.6715,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,37,100,8,6002,3200,0,4,7,8,0,39354,2832,62,40,1004261376,0.000000,0.000000,0.000000,0.00,1,0,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0329,0.0651,0.0009,0.0015,0.0000,0.0046,7.6715,0.0392,0.0000,0.0000,0.0000,1.2321,0.0222,0.2542,0.1455,0.0771,0.0113,0.0000,39.2303,0.0009
1039,21.5841,0.0000,38.2244,7.7998,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,37,100,8,5502,3200,0,4,7,8,0,39354,2840,54,40,1004363776,0.000000,0.000000,0.000000,0.00,1,0,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0257,0.1042,0.0018,0.0044,0.0000,0.0068,7.7998,0.0561,0.0000,0.0000,0.0000,1.0961,0.0239,0.2675,0.0967,0.0618,0.0165,0.0000,44.7626,0.0008
1040,21.6076,0.0000,22.5341,8.7650,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,37,100,8,5002,3200,0,4,7,8,0,39354,2848,46,40,1004363776,0.000000,0.000000,0.000000,0.00,1,0,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010,0.0342,0.1066,0.0010,0.0034,0.0000,0.0102,8.7650,0.0502,0.0000,0.0000,0.0000,1.0514,0.0365,0.2495,0.0831,0.0717,0.0149,0.0000,37.9107,0.0007
1041,21.6312,0.0000,23.5531,8.8819,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,40,100,8,4502,3200,0,5,7,8,0,39394,2856,38,40,1004363776,0.000000,0.000000,0.000000,0.00,1,0,7,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0228,0.0728,0.0012,0.0027,0.0000,0.0176,8.8819,0.0390,0.0000,0.0000,0.0000,2.1758,0.0256,0.2129,0.0293,0.1045,0.0126,0.0000,42.4281,0.0006
1042,21.6516,0.0000,22.8435,6.6592,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,40,100,8,4002,3200,0,5,7,8,0,39394,2864,30,40,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0194,0.0822,0.0008,0.0032,0.0000,0.0048,6.6592,0.0123,0.0000,0.0000,0.0000,0.5394,0.0185,0.1721,0.0227,0.0514,0.0078,0.0000,43.2898,0.0005
1043,21.6727,0.0000,22.2298,5.5930,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,40,100,8,3502,3200,0,5,7,8,0,39394,2872,22,40,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0214,0.0429,0.0011,0.0031,0.0000,0.0042,5.5930,0.0299,0.0000,0.0000,0.0000,0.7863,0.0376,0.2839,0.0292,0.0543,0.0094,0.0000,50.2103,0.0005
1044,21.6941,0.0000,21.3772,5.8246,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,49,100,8,3002,3102,0,7,7,8,0,39443,2880,14,40,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,9,18,7,3,4,0,0,0,0,0,0,0,0,0,0,0.0008,0.0144,0.0356,0.0009,0.0024,0.0000,0.0075,5.8246,0.0146,0.0000,0.0000,0.0000,0.4896,0.0225,0.1838,0.0236,0.0561,0.0134,0.0000,43.4472,0.0004
1045,21.7167,0.0000,22.2626,5.9209,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,49,100,6,2502,2602,0,7,7,8,0,39443,2886,6,30,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,9,18,7,3,4,0,0,0,0,0,0,0,0,0,0,0.0003,0.0216,0.0467,0.0006,0.0023,0.0000,0.0060,5.9209,0.0628,0.0000,0.0000,0.0000,0.4623,0.0331,0.1880,0.0253,0.0536,0.0236,0.0000,43.0907,0.0001
1046,21.7380,0.0000,20.8446,6.4940,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,97,100,0,2002,2102,0,7,7,6,0,39540,2886,0,0,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,8,18,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0004,0.0250,0.0598,0.0007,0.0033,0.0000,0.0050,6.4940,0.0233,0.0000,0.0000,0.0000,0.6745,0.0541,0.1956,0.0576,0.1161,0.0253,0.0000,34.7350,0.0010
1047,21.7606,0.0000,22.1039,6.8122,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,97,100,0,1502,1602,0,7,7,0,0,39540,2886,0,0,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,8,18,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0003,0.0323,0.1264,0.0009,0.0034,0.0000,0.0050,6.8122,0.0320,0.0000,0.0000,0.0000,0.3898,0.0030,0.1707,0.0690,0.0025,0.0010,0.0000,0.0000,0.0005
1048,21.7785,0.0000,20.7952,4.1106,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,97,100,0,1126,1226,0,7,7,0,0,39540,2886,0,0,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,8,18,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0008,0.0174,0.0347,0.0007,0.0020,0.0000,0.0053,4.1106,0.0104,0.0000,0.0000,0.0000,0.4725,0.0003,0.2525,0.0449,0.0009,0.0010,0.0000,0.0000,0.0006
1049,21.7831,0.0000,5.4364,3.3823,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,97,100,0,845,945,0,7,7,0,0,39540,2886,0,0,1004367872,0.000000,0.000000,0.000000,0.00,1,0,7,8,18,18,17,28,0,0,0,0,0,0,0,0,0,0,0.0004,0.0096,0.0316,0.0005,0.0013,0.0000,0.0066,3.3823,0.0123,0.0000,0.0000,0.0000,0.3042,0.0001,0.1556,0.0350,0.0011,0.0004,0.0000,0.0000,0.0001
