t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2,control_mode,surface_pitch,surface_yaw,surface_roll,actuator_saturated,target_quat_x,target_quat_y,target_quat_z,target_quat_w
515.258333,102394.437765,4773.014974,471.370626,14.472551,5.595207,17645.764375,4822008967023.875977,27242217.627414,3302278.354472,-185.373088,55828.755650,-595.674819,-0.014286697,0.041162866,0.706006750,0.706863478,0.001780723,0.002103715,0.005211798,1.000000,0.000000,0.000000,0.000000,1,1,1,-28299.557729,1285.881167,12058.548178,-52.736971,216.732349,-599.986565,-0.386068,-3.927302,-3.032515,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014286697,0.041162866,0.706006750,0.706863478
515.266667,102398.365816,4772.987213,471.394351,14.472466,5.594560,17641.185110,4822008967022.331055,27242682.866772,3302273.390304,-185.376305,55828.722922,-595.700090,-0.014286842,0.041174613,0.706021553,0.706848006,0.001766517,0.002119484,0.005171778,1.000000,0.000000,0.000000,0.000000,1,1,1,-28292.150222,1305.730004,12053.546837,-53.400647,212.771664,-608.798431,-0.387892,-3.926643,-3.032916,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014286842,0.041174613,0.706021553,0.706848006
515.275000,102402.294063,4772.959458,471.418074,14.472382,5.593907,17636.606859,4822008967020.786133,27243148.105857,3302268.425926,-185.379537,55828.690200,-595.725364,-0.014287082,0.041186361,0.706036238,0.706832649,0.001752132,0.002134964,0.005131170,1.000000,0.000000,0.000000,0.000000,1,1,1,-28284.743900,1325.409273,12048.525594,-54.057611,208.781750,-617.531781,-0.389701,-3.925983,-3.033320,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014287082,0.041186361,0.706036238,0.706832649
515.283333,102406.222507,4772.931710,471.441793,14.472298,5.593245,17632.029621,4822008967019.241211,27243613.344669,3302263.461338,-185.382785,55828.657484,-595.750642,-0.014287416,0.041198108,0.706050802,0.706817410,0.001737571,0.002150154,0.005089981,1.000000,0.000000,0.000000,0.000000,1,1,1,-28277.338806,1344.916865,12043.484878,-54.707797,204.763230,-626.185682,-0.391494,-3.925324,-3.033726,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014287416,0.041198108,0.706050802,0.706817410
515.291667,102410.151149,4772.903968,471.465510,14.472214,5.592577,17627.453396,4822008967017.696289,27244078.583209,3302258.496538,-185.386047,55828.624773,-595.775923,-0.014287845,0.041209853,0.706065245,0.706802289,0.001722836,0.002165053,0.005048214,1.000000,0.000000,0.000000,0.000000,1,1,1,-28269.934987,1364.250696,12038.425121,-55.351133,200.716731,-634.759214,-0.393272,-3.924666,-3.034135,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014287845,0.041209853,0.706065245,0.706802289
515.300000,102414.079989,4772.876232,471.489223,14.472130,5.591902,17622.878184,4822008967016.151367,27244543.821476,3302253.531528,-185.389324,55828.592067,-595.801207,-0.014288368,0.041221595,0.706079564,0.706787289,0.001707927,0.002179657,0.005005876,1.000000,0.000000,0.000000,0.000000,1,1,1,-28262.532486,1383.408702,12033.346755,-55.987555,196.642880,-643.251466,-0.395034,-3.924007,-3.034545,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014288368,0.041221595,0.706079564,0.706787289
515.308333,102418.009026,4772.848502,471.512934,14.472046,5.591220,17618.303983,4822008967014.606445,27245009.059471,3302248.566307,-185.392616,55828.559367,-595.826495,-0.014288985,0.041233332,0.706093758,0.706772412,0.001692847,0.002193964,0.004962971,1.000000,0.000000,0.000000,0.000000,1,1,1,-28255.131350,1402.388845,12028.250215,-56.616994,192.542313,-651.661539,-0.396779,-3.923349,-3.034957,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014288985,0.041233332,0.706093758,0.706772412
515.316667,102421.938261,4772.820779,471.536642,14.471962,5.590531,17613.730795,4822008967013.061523,27245474.297193,3302243.600876,-185.395923,55828.526673,-595.851786,-0.014289696,0.041245062,0.706107825,0.706757659,0.001677598,0.002207974,0.004919507,1.000000,0.000000,0.000000,0.000000,1,1,1,-28247.731625,1421.189110,12023.135939,-57.239386,188.415666,-659.988544,-0.398508,-3.922691,-3.035371,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014289696,0.041245062,0.706107825,0.706757659
515.325000,102425.867693,4772.793062,471.560347,14.471878,5.589836,17609.158620,4822008967011.516602,27245939.534643,3302238.635233,-185.399244,55828.493984,-595.877081,-0.014290499,0.041256785,0.706121765,0.706743032,0.001662182,0.002221683,0.004875487,1.000000,0.000000,0.000000,0.000000,1,1,1,-28240.333357,1439.807506,12018.004370,-57.854665,184.263577,-668.231603,-0.400221,-3.922033,-3.035788,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014290499,0.041256785,0.706121765,0.706743032
515.333333,102429.797323,4772.765351,471.584049,14.471794,5.589134,17604.587457,4822008967009.971680,27246404.771820,3302233.669380,-185.402579,55828.461300,-595.902379,-0.014291396,0.041268499,0.706135574,0.706728532,0.001646601,0.002235091,0.004830917,1.000000,0.000000,0.000000,0.000000,1,1,1,-28232.936590,1458.242065,12012.855948,-58.462769,180.086690,-676.389848,-0.401917,-3.921376,-3.036206,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014291396,0.041268499,0.706135574,0.706728532
515.341667,102433.727151,4772.737647,471.607749,14.471710,5.588427,17600.017305,4822008967008.426758,27246870.008725,3302228.703316,-185.405928,55828.428622,-595.927681,-0.014292385,0.041280203,0.706149252,0.706714161,0.001630856,0.002248195,0.004785804,1.000000,0.000000,0.000000,0.000000,1,1,1,-28225.541372,1476.490845,12007.691117,-59.063633,175.885650,-684.462424,-0.403596,-3.920718,-3.036626,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014292385,0.041280203,0.706149252,0.706714161
515.350000,102437.657175,4772.709948,471.631445,14.471626,5.587713,17595.448166,4822008967006.881836,27247335.245358,3302223.737041,-185.409292,55828.395949,-595.952986,-0.014293467,0.041291895,0.706162798,0.706699922,0.001614950,0.002260993,0.004740152,1.000000,0.000000,0.000000,0.000000,1,1,1,-28218.147750,1494.551928,12002.510326,-59.657197,171.661106,-692.448485,-0.405258,-3.920062,-3.037048,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014293467,0.041291895,0.706162798,0.706699922
515.358333,102441.587397,4772.682257,471.655138,14.471542,5.586993,17590.880038,4822008967005.336914,27247800.481719,3302218.770556,-185.412669,55828.363282,-595.978295,-0.014294641,0.041303573,0.706176209,0.706685814,0.001598884,0.002273485,0.004693969,1.000000,0.000000,0.000000,0.000000,1,1,1,-28210.755766,1512.423419,11997.314020,-60.243399,167.413708,-700.347199,-0.406902,-3.919405,-3.037472,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014294641,0.041303573,0.706176209,0.706685814
515.366667,102445.517816,4772.654571,471.678829,14.471458,5.586267,17586.312922,4822008967003.791992,27248265.717808,3302213.803859,-185.416060,55828.330620,-596.003607,-0.014295906,0.041315237,0.706189484,0.706671841,0.001582661,0.002285667,0.004647259,1.000000,0.000000,0.000000,0.000000,1,1,1,-28203.365471,1530.103449,11992.102651,-60.822178,163.144110,-708.157742,-0.408530,-3.918748,-3.037898,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014295906,0.041315237,0.706189484,0.706671841
515.375000,102449.448433,4772.626891,471.702516,14.471374,5.585536,17581.746816,4822008967002.247070,27248730.953624,3302208.836951,-185.419464,55828.297964,-596.028923,-0.014297263,0.041326885,0.706202622,0.706658003,0.001566282,0.002297540,0.004600028,1.000000,0.000000,0.000000,0.000000,1,1,1,-28195.976906,1547.590175,11986.876671,-61.393477,158.852968,-715.879305,-0.410139,-3.918092,-3.038325,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014297263,0.041326885,0.706202622,0.706658003
515.383333,102453.379247,4772.599218,471.726200,14.471290,5.584799,17577.181723,4822008967000.702148,27249196.189168,3302203.869833,-185.422882,55828.265313,-596.054242,-0.014298710,0.041338515,0.706215621,0.706644302,0.001549750,0.002309100,0.004552282,1.000000,0.000000,0.000000,0.000000,1,1,1,-28188.590121,1564.881778,11981.636533,-61.957237,154.540942,-723.511086,-0.411731,-3.917437,-3.038755,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014298710,0.041338515,0.706215621,0.706644302
515.391667,102457.310259,4772.571551,471.749881,14.471206,5.584057,17572.617640,4822008966999.157227,27249661.424440,3302198.902503,-185.426313,55828.232668,-596.079565,-0.014300249,0.041350126,0.706228480,0.706630740,0.001533067,0.002320346,0.004504028,1.000000,0.000000,0.000000,0.000000,1,1,1,-28181.205159,1581.976464,11976.382692,-62.513400,150.208691,-731.052298,-0.413305,-3.916781,-3.039186,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014300249,0.041350126,0.706228480,0.706630740
515.400000,102461.241468,4772.543891,471.773560,14.471122,5.583310,17568.054568,4822008966997.612305,27250126.659441,3302193.934962,-185.429757,55828.200028,-596.104892,-0.014301877,0.041361718,0.706241198,0.706617319,0.001516234,0.002331278,0.004455272,1.000000,0.000000,0.000000,0.000000,1,1,1,-28173.822066,1598.872465,11971.115604,-63.061911,145.856879,-738.502165,-0.414861,-3.916126,-3.039619,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014301877,0.041361718,0.706241198,0.706617319
515.408333,102465.172874,4772.516237,471.797235,14.471038,5.582558,17563.492508,4822008966996.067383,27250591.894169,3302188.967210,-185.433214,55828.167394,-596.130222,-0.014303595,0.041373287,0.706253772,0.706604039,0.001499254,0.002341893,0.004406018,1.000000,0.000000,0.000000,0.000000,1,1,1,-28166.440890,1615.568039,11965.835730,-63.602714,141.486171,-745.859922,-0.416399,-3.915471,-3.040053,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014303595,0.041373287,0.706253772,0.706604039
515.416667,102469.104477,4772.488589,471.820907,14.470955,5.581801,17558.931458,4822008966994.522461,27251057.128625,3302183.999247,-185.436684,55828.134765,-596.155556,-0.014305402,0.041384833,0.706266202,0.706590902,0.001482129,0.002352191,0.004356275,1.000000,0.000000,0.000000,0.000000,1,1,1,-28159.061674,1632.061469,11960.543527,-64.135755,137.097235,-753.124816,-0.417919,-3.914816,-3.040490,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014305402,0.041384833,0.706266202,0.706590902
515.425000,102473.036278,4772.460947,471.844576,14.470871,5.581039,17554.371418,4822008966992.977539,27251522.362810,3302179.031073,-185.440167,55828.102141,-596.180893,-0.014307298,0.041396355,0.706278486,0.706577910,0.001464860,0.002362170,0.004306047,1.000000,0.000000,0.000000,0.000000,1,1,1,-28151.684463,1648.351065,11955.239457,-64.660980,132.690739,-760.296105,-0.419419,-3.914161,-3.040928,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014307298,0.041396355,0.706278486,0.706577910
515.433333,102476.968276,4772.433311,471.868242,14.470787,5.580273,17549.812388,4822008966991.432617,27251987.596723,3302174.062688,-185.443662,55828.069523,-596.206234,-0.014309283,0.041407851,0.706290623,0.706565065,0.001447451,0.002371828,0.004255341,1.000000,0.000000,0.000000,0.000000,1,1,1,-28144.309302,1664.435162,11949.923981,-65.178337,128.267355,-767.373061,-0.420902,-3.913507,-3.041367,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014309283,0.041407851,0.706290623,0.706565065
515.441667,102480.900471,4772.405682,471.891905,14.470703,5.579502,17545.254369,4822008966989.887695,27252452.830363,3302169.094091,-185.447170,55828.036911,-596.231579,-0.014311355,0.041419320,0.706302611,0.706552367,0.001429903,0.002381165,0.004204164,1.000000,0.000000,0.000000,0.000000,1,1,1,-28136.936238,1680.312123,11944.597565,-65.687774,123.827754,-774.354965,-0.422365,-3.912853,-3.041808,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014311355,0.041419320,0.706302611,0.706552367
515.450000,102484.832864,4772.378059,471.915564,14.470619,5.578727,17540.697360,4822008966988.341797,27252918.063733,3302164.125284,-185.450689,55828.004304,-596.256927,-0.014313515,0.041430761,0.706314449,0.706539818,0.001412218,0.002390178,0.004152521,1.000000,0.000000,0.000000,0.000000,1,1,1,-28129.565313,1695.980335,11939.260670,-66.189242,119.372612,-781.241112,-0.423809,-3.912200,-3.042251,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014313515,0.041430761,0.706314449,0.706539818
515.458333,102488.765454,4772.350443,471.939221,14.470536,5.577948,17536.141360,4822008966986.795898,27253383.296830,3302159.156265,-185.454221,55827.971702,-596.282280,-0.014315762,0.041442171,0.706326137,0.706527419,0.001394398,0.002398869,0.004100419,1.000000,0.000000,0.000000,0.000000,1,1,1,-28122.196571,1711.438213,11933.913764,-66.682691,114.902603,-788.030810,-0.425234,-3.911546,-3.042695,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014315762,0.041442171,0.706326137,0.706527419
515.466667,102492.698242,4772.322832,471.962874,14.470452,5.577165,17531.586370,4822008966985.250000,27253848.529656,3302154.187034,-185.457765,55827.939106,-596.307635,-0.014318095,0.041453550,0.706337672,0.706515172,0.001376446,0.002407234,0.004047865,1.000000,0.000000,0.000000,0.000000,1,1,1,-28114.830056,1726.684200,11928.557311,-67.168072,110.418405,-794.723376,-0.426640,-3.910893,-3.043141,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014318095,0.041453550,0.706337672,0.706515172
515.475000,102496.631226,4772.295228,471.986525,14.470368,5.576378,17527.032389,4822008966983.704102,27254313.762210,3302149.217593,-185.461320,55827.906515,-596.332995,-0.014320515,0.041464896,0.706349053,0.706503079,0.001358364,0.002415273,0.003994865,1.000000,0.000000,0.000000,0.000000,1,1,1,-28107.465814,1741.716763,11923.191781,-67.645338,105.920696,-801.318142,-0.428027,-3.910240,-3.043588,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014320515,0.041464896,0.706349053,0.706503079
515.483333,102500.564407,4772.267630,472.010172,14.470285,5.575587,17522.479419,4822008966982.158203,27254778.994493,3302144.247940,-185.464887,55827.873930,-596.358358,-0.014323020,0.041476208,0.706360279,0.706491140,0.001340154,0.002422986,0.003941425,1.000000,0.000000,0.000000,0.000000,1,1,1,-28100.103886,1756.534398,11917.817641,-68.114443,101.410155,-807.814451,-0.429393,-3.909588,-3.044036,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014323020,0.041476208,0.706360279,0.706491140
515.491667,102504.497786,4772.240039,472.033816,14.470201,5.574793,17517.927457,4822008966980.612305,27255244.226504,3302139.278075,-185.468465,55827.841350,-596.383725,-0.014325610,0.041487485,0.706371350,0.706479357,0.001321818,0.002430370,0.003887553,1.000000,0.000000,0.000000,0.000000,1,1,1,-28092.744315,1771.135627,11912.435359,-68.575341,96.887463,-814.211659,-0.430741,-3.908935,-3.044486,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014325610,0.041487485,0.706371350,0.706479357
515.500000,102508.431361,4772.212453,472.057456,14.470117,5.573996,17513.376505,4822008966979.066406,27255709.458244,3302134.308000,-185.472055,55827.808775,-596.409096,-0.014328285,0.041498725,0.706382262,0.706467731,0.001303359,0.002437426,0.003833254,1.000000,0.000000,0.000000,0.000000,1,1,1,-28085.387145,1785.519001,11907.045407,-69.027987,92.353302,-820.509133,-0.432068,-3.908283,-3.044938,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014328285,0.041498725,0.706382262,0.706467731
515.508333,102512.365132,4772.184874,472.081094,14.470034,5.573195,17508.826563,4822008966977.520508,27256174.689713,3302129.337712,-185.475655,55827.776206,-596.434470,-0.014331043,0.041509926,0.706393017,0.706456264,0.001284777,0.002444152,0.003778536,1.000000,0.000000,0.000000,0.000000,1,1,1,-28078.032418,1799.683096,11901.648254,-69.472339,87.808354,-826.706254,-0.433375,-3.907632,-3.045390,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014331043,0.041509926,0.706393017,0.706456264
515.516667,102516.299101,4772.157301,472.104728,14.469950,5.572392,17504.277629,4822008966975.974609,27256639.920910,3302124.367214,-185.479267,55827.743643,-596.459848,-0.014333885,0.041521088,0.706403612,0.706444957,0.001266077,0.002450548,0.003723404,1.000000,0.000000,0.000000,0.000000,1,1,1,-28070.680174,1813.626518,11896.244369,-69.908354,83.253301,-832.802414,-0.434663,-3.906980,-3.045844,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014333885,0.041521088,0.706403612,0.706444957
515.525000,102520.233268,4772.129735,472.128359,14.469866,5.571586,17499.729703,4822008966974.428711,27257105.151835,3302119.396503,-185.482889,55827.711085,-596.485230,-0.014336810,0.041532210,0.706414045,0.706433810,0.001247260,0.002456613,0.003667867,1.000000,0.000000,0.000000,0.000000,1,1,1,-28063.330453,1827.347897,11890.834224,-70.335990,78.688827,-838.797018,-0.435930,-3.906329,-3.046299,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014336810,0.041532210,0.706414045,0.706433810
515.533333,102524.167630,4772.102175,472.151987,14.469783,5.570777,17495.182788,4822008966972.882812,27257570.382490,3302114.425582,-185.486522,55827.678532,-596.510616,-0.014339817,0.041543289,0.706424317,0.706422826,0.001228328,0.002462346,0.003611930,1.000000,0.000000,0.000000,0.000000,1,1,1,-28055.983302,1840.845896,11885.418292,-70.755208,74.115618,-844.689486,-0.437176,-3.905678,-3.046756,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014339817,0.041543289,0.706424317,0.706422826
515.541667,102528.102191,4772.074621,472.175611,14.469699,5.569965,17490.636879,4822008966971.336914,27258035.612873,3302109.454448,-185.490165,55827.645985,-596.536006,-0.014342906,0.041554324,0.706434426,0.706412005,0.001209284,0.002467747,0.003555600,1.000000,0.000000,0.000000,0.000000,1,1,1,-28048.638752,1854.119200,11879.997042,-71.165968,69.534356,-850.479246,-0.438403,-3.905027,-3.047213,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014342906,0.041554324,0.706434426,0.706412005
515.550000,102532.036947,4772.047073,472.199233,14.469616,5.569151,17486.091979,4822008966969.791016,27258500.842985,3302104.483103,-185.493818,55827.613443,-596.561399,-0.014346076,0.041565315,0.706444371,0.706401349,0.001190130,0.002472815,0.003498885,1.000000,0.000000,0.000000,0.000000,1,1,1,-28041.296850,1867.166526,11874.570948,-71.568231,64.945727,-856.165743,-0.439608,-3.904377,-3.047672,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014346076,0.041565315,0.706444371,0.706401349
515.558333,102535.971901,4772.019531,472.222851,14.469532,5.568335,17481.548088,4822008966968.245117,27258966.072826,3302099.511546,-185.497482,55827.580906,-596.586797,-0.014349326,0.041576259,0.706454150,0.706390859,0.001170868,0.002477550,0.003441791,1.000000,0.000000,0.000000,0.000000,1,1,1,-28033.957632,1879.986619,11869.140482,-71.961961,60.350417,-861.748431,-0.440793,-3.903727,-3.048132,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.014349326,0.041576259,0.706454150,0.706390859
